Timestep (s),Sum Voltage (V),Carry Out Voltage (V),Sum Error Rate (Dimless),Carry Out Error Rate (Dimless),Energy Dissipation (J)
0,2.499241452670864,0.006923328216331028,0.00021189617522687776,0.00029342178085622894,1.6162383117029378e-19
100,2.498465677711892,0.01374514779671432,0.00022084328040716805,0.00041716343596165384,3.213351593743908e-19
200,2.4976724921163824,0.0204675363279761,0.0002303548563863389,0.0005850313519196737,4.79203047903934e-19
300,2.4968617234014845,0.027092516663489465,0.0002404713004611203,0.0008097050496786995,6.352937805319249e-19
400,2.4960332092718827,0.03362205872387429,0.0002512361100133198,0.001106514285662441,7.89670973866743e-19
500,2.4951867972904282,0.040058081235986254,0.00026269613684615223,0.0014937212994147187,9.423956897668713e-19
600,2.494322344556077,0.04640245338772533,0.0002749018625471944,0.001992768999948713,1.0935265435334978e-18
700,2.4934397173893896,0.05265699643475258,0.0002879076966204597,0.002628479088622626,1.2431198079352082e-18
800,2.4925387910257975,0.05882348523234219,0.0003017722992481042,0.003429184134678187,1.3912295131893988e-18
900,2.4916194493167545,0.06490364971660703,0.00031655893071125263,0.00442677853530149,1.5379075429816035e-18
1000,2.4906815844388626,0.07089917632324705,0.00033233582963354547,0.005656675115312204,1.6832037266407529e-18
1100,2.489725096610992,0.07681170935812838,0.0003491766223910897,0.007157656822874614,1.8271659275666313e-18
1200,2.4887498938193966,0.08264285231042758,0.0003671607662066867,0.008971616441020291,1.969840128036559e-18
1300,2.4877558915507794,0.08839416911727009,0.000386374028627956,0.011143181312800898,2.1112705104948293e-18
1400,2.4867430125332435,0.09406718538578626,0.00040690900630180327,0.013719224558542353,2.2514995354398502e-18
1500,2.4857111864850334,0.09966338956170867,0.00042886568615330134,0.01674826890417791,2.3905680160328156e-18
1600,2.484660349870959,0.10518423406346,0.0004523520523150859,0.020279793817352787,2.528515189532835e-18
1700,2.4835904456663758,0.11063113637370897,0.0004774847423815176,0.024363460879341714,2.665378785679628e-18
1800,2.4825014231285745,0.11600548007890978,0.0005043897568148825,0.029048276001187867,2.8011950921490536e-18
1900,2.481393237575439,0.12130861588869084,0.0005332032255898067,0.03438171007217394,2.9359990171691494e-18
2000,2.480265850171205,0.12654186260605038,0.0005640722364366191,0.0404088016499603,3.069824149432462e-18
2100,2.479119227719158,0.13170650807237316,0.0005971557293359409,0.04717126643001435,3.2027028153963885e-18
2200,2.477953342461096,0.13680381006487466,0.0006326254622051053,0.054706638266192265,3.3346661341018928e-18
2300,2.476768171883386,0.14183499718067094,0.0006706670530420844,0.06304746567341202,3.465744069579376e-18
2400,2.475563698529435,0.1468012696723647,0.0007114811040930258,0.07222058583257429,3.595965480986529e-18
2500,2.4743399098183976,0.15170380026736813,0.0007552844139651071,0.08224649558568553,3.725358170540232e-18
2600,2.4730967978699434,0.1565437349517379,0.0008023112839168345,0.09313883556217062,3.8539489293655455e-18
2700,2.4718343593349044,0.16132219372790293,0.0008528149249308337,0.10490399986575416,3.981763581344362e-18
2800,2.4705525952316263,0.16604027134950958,0.0009070689724995917,0.11754087969819338,4.108827025052092e-18
2900,2.4692515107878497,0.17069903802938102,0.0009653691164290823,0.13104074511630182,4.235163273881953e-18
3000,2.4679311152879473,0.17529954011925977,0.001028034853296056,0.1453872650177177,4.360795494435732e-18
3100,2.466591421925347,0.17984280077324669,0.0010954113695587075,0.16055666160979132,4.4857460432608715e-18
3200,2.465232447659975,0.18432982058865033,0.0011678715636508352,0.17651799203797602,4.610036502017809e-18
3300,2.4638542130805536,0.1887615782202549,0.0012458182157222275,0.1932335467737336,4.733687711158009e-18
3400,2.462456742271592,0.1931390309766562,0.0013296863139918846,0.21065935186728824,4.856719802184441e-18
3500,2.46104006268492,0.19746311540017825,0.0014199455469726674,0.22874576019616844,4.9791522285630094e-18
3600,2.4596042050155993,0.2017347478219845,0.0015171029710789874,0.24743811543854466,5.10100379536577e-18
3700,2.458149203082078,0.20595482490435507,0.001621705863345868,0.2666774718133076,5.222292687699997e-18
3800,2.4566750937104302,0.21012422416447893,0.0017343447691612335,0.28640135235310205,5.343036498000321e-18
3900,2.455181916622549,0.21424380447626337,0.0018556567550317427,0.3065445287814501,5.463252252247123e-18
4000,2.4536697143281483,0.21831440656300877,0.0019863288764414566,0.327039806896692,5.582956435162705e-18
4100,2.452138532020447,0.22233685347265766,0.0021271018708539646,0.34781880239865104,5.70216501445692e-18
4200,2.450588417475402,0.2263119510316967,0.0022787740857671546,0.3688126935362448,5.8208934641829266e-18
4300,2.4490194209543663,0.23024048829669203,0.0024422056515287505,0.3899529387278464,5.939156787246249e-18
4400,2.447431595110052,0.23412323798056117,0.0026183229082664683,0.41117194888738906,6.056969537142513e-18
4500,2.445824994895677,0.23796095686816818,0.002808123095818349,0.4324037062544531,6.174345838971664e-18
4600,2.444199677477191,0.2417543862256418,0.00301267931491922,0.4535843233628848,6.291299409778148e-18
4700,2.442555702148459,0.2455042521920104,0.0032331457671006536,0.4746525375318228,6.407843578285505e-18
4800,2.4408931302493055,0.24921126615438383,0.0034707632797772447,0.49555013807677273,6.523991304078763e-18
4900,2.4392120250863147,0.25287612512173485,0.0037268651217998716,0.5162223251358004,6.6397551962824394e-18
5000,2.437512451856285,0.2564995120785099,0.004002883113318423,0.5366180002753627,6.755147531802032e-18
5100,2.4357944775722475,0.2600820963317751,0.00430035403213147,0.5566899905060281,6.870180273185186e-18
5200,2.4340581709919493,0.2636245338504286,0.004620926316735274,0.5763952083490489,6.984865086157053e-18
5300,2.432303602548722,0.26712746758600486,0.004966367064037858,0.5956947514497823,7.099213356909316e-18
5400,2.4305308442846414,0.2705915277975802,0.0053385693171394966,0.6145539461344709,7.213236209187328e-18
5500,2.4287399697859002,0.27401733234741954,0.005739559635647096,0.6329423395335154,7.326944521279313e-18
5600,2.4269310541203137,0.2774054870100504,0.006171505937741628,0.6508336456800012,7.44034894294251e-18
5700,2.425104173776881,0.2807565857551988,0.006636725599529658,0.6682056507538592,7.553459912390482e-18
5800,2.423259406607327,0.2840712110315772,0.007137693793163091,0.6850400830803757,7.666287673402039e-18
5900,2.4213968317695582,0.2873499340380715,0.00767705204071667,0.7013224532275736,7.778842292670126e-18
6000,2.419516529672955,0.2905933149901477,0.008257616955905878,0.7170418695138145,7.891133677489337e-18
6100,2.4176185819254465,0.2938019033802491,0.008882389140352553,0.7321908339580033,8.003171593913399e-18
6200,2.415703071282294,0.29697623822261043,0.00955456219530848,0.7467650233721661,8.114965685528173e-18
6300,2.413770081596527,0.30011684830065966,0.010277531803480344,0.7607630600828441,8.22652549298646e-18
6400,2.4118196977709703,0.30322425239841994,0.011054904828892043,0.7741862762118947,8.33786047451069e-18
6500,2.4098520057118105,0.3062989595381287,0.011890508375584474,0.7870384752334505,8.448980027549601e-18
6600,2.407867092283639,0.3093414691966581,0.012788398738399653,0.7993256938907919,8.559893511874187e-18
6700,2.405865045265928,0.31235227152786166,0.013752870171159226,0.8110559673853297,8.670610274377157e-18
6800,2.4038459533108822,0.31533184756878246,0.01478846338926365,0.822239100135823,8.781139675948002e-18
6900,2.4018099059026223,0.31828066944900013,0.015899973715160387,0.8328864441905508,8.891491120828413e-18
7000,2.399756993317651,0.321199200590795,0.017092458766316265,0.8430106868799123,9.001493598181188e-18
7100,2.3976873065885833,0.3240878958995081,0.018371245575055206,0.8526256490078977,9.1111575524274e-18
7200,2.3956009374672624,0.3269472019560497,0.019741937023903366,0.8617460946070561,9.220494259118289e-18
7300,2.393497978389013,0.32977755720094437,0.021210417468163434,0.8703875529165441,9.329514422124549e-18
7400,2.3913785224380195,0.33257939211208826,0.022782857409396673,0.878566153036586,9.438228221850161e-18
7500,2.389242663313787,0.3353531293813221,0.024465717074889093,0.886298471493606,9.546645357821034e-18
7600,2.387090495298645,0.3380991840818364,0.026265748749990214,0.893601392715849,9.6547750864805e-18
7700,2.3849221132262626,0.3408179638355442,0.028189997702624536,0.9004919823027703,9.762626254857769e-18
7800,2.3827376124511406,0.3435098689736874,0.030245801532419403,0.9069873727845988,9.870207330681466e-18
7900,2.380537088819045,0.3461752926921141,0.03244078777102721,0.9131046614779501,9.977526429413188e-18
8000,2.378320638638355,0.3488146212067538,0.03478286955547771,0.918860819957914,1.0084591338594282e-17
8100,2.376088358652292,0.3514282338984728,0.03728023919305723,0.9242726145573538,1.019140953985457e-17
8200,2.3738403460120012,0.354016503463963,0.03994135943445054,0.9293565373130467,1.0297988228854921e-17
8300,2.3715766982504616,0.3565797960514978,0.04277495227197159,0.9341287466590531,1.0404334333431077e-17
8400,2.369297513257192,0.3591184714004991,0.04578998508187049,0.938605017231825,1.0510454530129496e-17
8500,2.367002889253733,0.3616328829783941,0.04899565393416094,0.9428006980853239,1.0616355259327449e-17
8600,2.364692924769878,0.3641233781070991,0.052401363900445364,0.9467306786191354,1.0722042739094247e-17
8700,2.362367718620628,0.36659029809364785,0.05601670619998822,0.950409361569917,1.0827522977927367e-17
8800,2.3600273698838556,0.36903397835297874,0.059851432037092756,0.9538506423873264,1.0932801786482522e-17
8900,2.3576719778786446,0.37145474853146915,0.06391542299878361,0.957067894373447,1.1037884788399567e-17
9000,2.3553016421442963,0.3738529326209043,0.068218657901155,0.9600739589638482,1.1142777430323155e-17
9100,2.352916462419976,0.37622884908067566,0.07277117599555472,0.962881140597933,1.1247484991181007e-17
9200,2.3505165386249858,0.3785828109412387,0.07758303647223141,0.9655012056012493,1.1352012590815216e-17
9300,2.348101970839639,0.3809151259215952,0.08266427422918854,0.9679453846129767,1.1456365198000447e-17
9400,2.3456715615052057,0.3832260965342805,0.0880277835397314,0.9702243780537071,1.1560545891090548e-17
9500,2.3432185602567697,0.3855160201879152,0.09370002738174421,0.972348364211186,1.1664549966110109e-17
9600,2.340743133505662,0.387785189292597,0.09969319850019309,0.9743270095480884,1.1768381741463814e-17
9700,2.3382454469284064,0.3900338913565613,0.10601935947216945,0.9761694808552733,1.1872045409496974e-17
9800,2.335725665484215,0.3922624090833212,0.11269036615779526,0.977884458928141,1.1975545042220127e-17
9900,2.3331839534313645,0.3944710204684325,0.11971778528321197,0.9794801534651869,1.2078884596688523e-17
10000,2.3306204743425414,0.39665999889217124,0.12711280634523114,0.9809643189172672,1.218206792005717e-17
