Timestep (s),Sum Voltage (V),Carry Out Voltage (V),Sum Error Rate (Dimless),Carry Out Error Rate (Dimless),Energy Dissipation (J)
0,0.00691646174141851,0.006923328224581448,0.00029331658409115224,1.0,1.454803093328205e-19
100,0.013773729551739944,0.013745147833142738,0.00041777119822716813,1.0,2.905160194286999e-19
200,0.020573810487346578,0.0204675364313954,0.0005881275256796048,1.0,4.351160575469009e-19
300,0.027318711411570915,0.027092516899772018,0.0008186213978076395,1.0,5.7928905735632175e-19
400,0.0340103695336038,0.03362205919144267,0.0011269747363107374,1.0,7.230433635825771e-19
500,0.040650655056647216,0.04005808206612941,0.0015349687500159082,1.0,8.66387044761274e-19
600,0.047241373705411586,0.04640245475502701,0.002069036351744824,1.0,1.0093279053450173e-18
700,0.0537842691392315,0.0526569985570043,0.0027608537294818714,1.0,1.1518734971979948e-18
800,0.06028102525671791,0.05882348837844689,0.003647906217283281,1.0,1.2940311305128803e-18
900,0.0667332683975299,0.06490365421074358,0.004773999150011421,1.0,1.435807884180823e-18
1000,0.07314256944653354,0.07089918254707883,0.006189680596839775,1.0,1.5772106156583236e-18
1100,0.07951044584532044,0.07681171775057716,0.00795254011531521,1.0,1.718245970346279e-18
1200,0.08583836351577769,0.0826428633757591,0.010127346310023655,1.0,1.8589203905056285e-18
1300,0.09212773870014378,0.08839418342587102,0.012785986345764777,1.0,1.9992401237597496e-18
1400,0.09837993972173574,0.09406720357560311,0.016007172923258484,1.0,2.1392112311800233e-18
1500,0.104596288670304,0.09966341234592525,0.01987588875705759,1.0,2.2788395949886607e-18
1600,0.11077806301575599,0.10518426222760582,0.024482545369461706,1.0,2.418130925910119e-18
1700,0.11692649715378008,0.11063117077492475,0.029921841967755602,1.0,2.5570907701655677e-18
1800,0.12304278388671662,0.11600552165465716,0.03629132109759148,1.0,2.6957245161532885e-18
1900,0.12912807584283703,0.12130866565391771,0.0436896303078278,1.0,2.834037400823005e-18
2000,0.13518348683702375,0.1265419216550041,0.05221451272642097,1.0,2.9720345157566204e-18
2100,0.14121009317568295,0.13170657757705545,0.06196056361546254,1.0,3.109720812976708e-18
2200,0.14720893490857279,0.13680389128204376,0.07301680393479837,1.0,3.247101110495315e-18
2300,0.1531810170300864,0.14183509144606252,0.08546413493014238,1.0,3.3841800976167987e-18
2400,0.1591273106323943,0.14680137840376883,0.09937274899385551,1.0,3.52096234000816e-18
2500,0.16504875401272737,0.1517039249652648,0.11479958078248365,1.0,3.657452284542389e-18
2600,0.17094625373695996,0.15654387719762755,0.1317858881596108,1.0,3.7936542639403606e-18
2700,0.17682068566154147,0.1613223551844142,0.15035505444469344,1.0,3.9295725012097065e-18
2800,0.18267289591571859,0.16604045376125104,0.17051070134252122,1.0,4.065211113887942e-18
2900,0.1885037018458914,0.1706992432189688,0.19223519566448544,1.0,4.200574118118368e-18
3000,0.19431389292385026,0.17529976999204708,0.21548862261831792,1.0,4.335665432541745e-18
3100,0.2001042316205533,0.1798430573134105,0.24020828435444064,1.0,4.470488882039315e-18
3200,0.20587545424701859,0.18433010585656265,0.26630876515236146,1.0,4.605048201308583e-18
3300,0.21162827176382681,0.18876189435448926,0.2936825848434851,1.0,4.739347038296117e-18
3400,0.21736337056065422,0.19313938018997534,0.32220144068891576,1.0,4.8733889574988035e-18
3500,0.2230814132071845,0.197463499978594,0.3517180159625469,1.0,5.007177443117358e-18
3600,0.22878303917668213,0.20173517012422376,0.38206831198259883,1.0,5.14071590209417e-18
3700,0.23446886554344476,0.20595528735837504,0.41307444033069574,1.0,5.274007667026159e-18
3800,0.24013948765529253,0.2101247292676081,0.44454779446773385,1.0,5.407055998957162e-18
3900,0.24579547978219643,0.21424435479140985,0.4762925057438572,1.0,5.539864090074284e-18
4000,0.2514373957420918,0.21831500471802492,0.5081090785733915,1.0,5.67243506628275e-18
4100,0.2570657695048736,0.22233750215543369,0.5397980937589177,1.0,5.80477198969249e-18
4200,0.2626811157755215,0.22631265299155054,0.5711638678192363,1.0,5.9368778610040454e-18
4300,0.268283930557256,0.2302412463368305,0.6020179596761261,1.0,6.068755621804477e-18
4400,0.27387469169558504,0.2341240549586006,0.6321824239185925,1.0,6.20040815677186e-18
4500,0.2794538594040575,0.23796183569658041,0.6614927216079576,1.0,6.3318382958038725e-18
4600,0.2850218767725031,0.24175532986253756,0.6898002145471549,1.0,6.4630488160633975e-18
4700,0.2905791702584989,0.24550526364086145,0.716974186308567,1.0,6.59404244394366e-18
4800,0.2961261501627689,0.24921234846102464,0.7429033522042134,1.0,6.7248218569655995e-18
4900,0.30166321108919014,0.2528772813719063,0.7674968398629636,1.0,6.85538968560166e-18
5000,0.3071907323900453,0.256500745392584,0.7906846412432889,1.0,6.985748515038271e-18
5100,0.3127090785971342,0.26008340986445033,0.8124175549159927,1.0,7.115900886866022e-18
5200,0.31821859983932593,0.26362593078215013,0.832666653568134,1.0,7.245849300716115e-18
5300,0.32371963224710704,0.2671289511262861,0.8514223253183424,1.0,7.375596215829193e-18
5400,0.3292124983446564,0.2705931011752046,0.8686929481707517,1.0,7.505144052576056e-18
5500,0.3346975074299506,0.2740189988112657,0.8845032645210634,1.0,7.634495193922364e-18
5600,0.3401749559433832,0.2774072498211267,0.898892526989785,1.0,7.763651986835274e-18
5700,0.3456451278253567,0.2807584481863112,0.9119124880845044,1.0,7.892616743645422e-18
5800,0.3511082948632861,0.28407317636029045,0.9236253045198519,1.0,8.021391743363224e-18
5900,0.3565647170284335,0.2873520055459634,0.9341014228037018,1.0,8.149979232938105e-18
6000,0.36201464280297313,0.2905954959579779,0.9434175063723217,1.0,8.278381428487008e-18
6100,0.3674583094976679,0.2938041970805698,0.9516544566221553,1.0,8.406600516470353e-18
6200,0.37289594356052264,0.2969786479185069,0.9588955711613804,1.0,8.534638654831153e-18
6300,0.3783277608767615,0.30011937724057564,0.9652248730030003,1.0,8.662497974092296e-18
6400,0.38375396706046233,0.3032269038131271,0.9707256347224512,1.0,8.790180578420038e-18
6500,0.3891747577381646,0.3063017366329027,0.9754791122315617,1.0,8.917688546644142e-18
6600,0.3945903188247556,0.30934437515241925,0.9795634941323638,1.0,9.045023933245664e-18
6700,0.4000008267919232,0.3123553094899727,0.9830530648845698,1.0,9.17218876931676e-18
6800,0.40540644892945316,0.31533502064688185,0.9860175734423042,1.0,9.299185063475731e-18
6900,0.410807343599635,0.3182839807116392,0.9885217937003998,1.0,9.42601480275943e-18
7000,0.41620366048503016,0.321202653058258,0.990625259074011,1.0,9.552679953482763e-18
7100,0.42159554082984374,0.3240914925418621,0.9923821507873013,1.0,9.67918246206692e-18
7200,0.42698311767513125,0.3269509456878152,0.9938413178828394,1.0,9.805524255840871e-18
7300,0.43236651608806165,0.3297814508752435,0.9950464064567923,1.0,9.931707243814695e-18
7400,0.43774585338544836,0.33258343851798544,0.9960360760215409,1.0,1.0057733317424736e-17
7500,0.44312123935175024,0.3353573312347505,0.9968442820266689,1.0,1.0183604351259477e-17
7600,0.448492776451736,0.33810354402436277,0.9975006052567869,1.0,1.0309322203750097e-17
7700,0.45386056003799835,0.3408224844278286,0.9980306109010428,1.0,1.0434888717844725e-17
7800,0.4592246785534935,0.3435145526909085,0.9984562223980735,1.0,1.056030572165792e-17
7900,0.46458521372927725,0.3461801419164349,0.9987960975636699,1.0,1.0685575029099072e-17
8000,0.46994224077759883,0.34881963822584244,0.9990659968906278,1.0,1.081069844046953e-17
8100,0.4752958285805093,0.3514334209000938,0.9992791361787426,1.0,1.0935677743054618e-17
8200,0.4806460398741318,0.35402186252710016,0.9994465177388585,1.0,1.1060514711682074e-17
8300,0.485992931428738,0.35658532914312496,0.9995772362717239,1.0,1.1185211109266885e-17
8400,0.4913365542247663,0.35912418037173255,0.9996787571235733,1.0,1.1309768687333676e-17
8500,0.4966769536249127,0.36163876955644414,0.9997571659564107,1.0,1.1434189186523434e-17
8600,0.5020141695424208,0.36412944389130814,0.999817389946407,1.0,1.1558474337081404e-17
8700,0.5073482366056904,0.36659654455192764,0.9998633914538001,1.0,1.1682625859324283e-17
8800,0.5126791843193191,0.3690404068141162,0.9998983357148854,1.0,1.1806645464096831e-17
8900,0.5180070372216907,0.3714613601776654,0.9999247345185285,1.0,1.1930534853208313e-17
9000,0.5233318150392123,0.3738597284884869,0.9999445680757802,1.0,1.2054295719848856e-17
9100,0.5286535328373055,0.37623583004637057,0.9999593874016056,1.0,1.2177929749000577e-17
9200,0.5339722011682474,0.3785899777240241,0.9999703995311481,1.0,1.2301438617823228e-17
9300,0.5392878262159556,0.38092247907516735,0.9999785378157241,1.0,1.2424823996031416e-17
9400,0.5446004099378081,0.3832336364382755,0.9999845194091826,1.0,1.2548087546258236e-17
9500,0.5499099502035841,0.385523747046782,0.9999888918832877,1.0,1.267123092439937e-17
9600,0.5552164409316085,0.38779310312539034,0.9999920707177908,1.0,1.279425577995148e-17
9700,0.5605198722221811,0.39004199199368783,0.9999943692098816,1.0,1.2917163756331223e-17
9800,0.5658202304883678,0.39227152733221715,0.9999960221486326,1.0,1.3039955778033008e-17
9900,0.5711174985842257,0.39448118440508345,0.999997204410055,1.0,1.31626341473809e-17
10000,0.5764116559305361,0.39667123728211934,0.9999980454522346,1.0,1.3285200489938124e-17
10100,0.5817026786381139,0.39884195551793533,0.9999986405306045,1.0,1.3407656426317561e-17
10200,0.586990539628757,0.4009936042401339,0.99999905931207,1.0,1.3530003572443985e-17
10300,0.5922752087539035,0.40312644423564076,0.9999993524436143,1.0,1.365224353980537e-17
10400,0.5975566529110555,0.40524073203551036,0.999999556525538,1.0,1.3774377935693419e-17
10500,0.6028348361580316,0.4073367199969658,0.999999697850416,1.0,1.389640836343457e-17
10600,0.6081097198251028,0.4094146563841162,0.9999997951946354,1.0,1.401833642261049e-17
10700,0.6133812626250712,0.4114747854467103,0.9999998618883199,1.0,1.414016370926939e-17
10800,0.6186494207613428,0.4135173474970631,0.9999999073397905,1.0,1.426189181612784e-17
10900,0.6239141480340475,0.4155425789852041,0.999999938150784,1.0,1.4383522332763697e-17
11000,0.6291753959442584,0.417550712572354,0.9999999589268835,1.0,1.45050568458003e-17
11100,0.6344331137963579,0.4195419772027574,0.9999999728625921,1.0,1.4626496939082202e-17
11200,0.6396872487986003,0.42151659817392056,0.9999999821609697,1.0,1.4747844193842653e-17
11300,0.6449377461619161,0.42347479720520215,0.9999999883326709,1.0,1.4869100188863298e-17
11400,0.6501845491970057,0.42541679250487835,0.9999999924076824,1.0,1.4990266500626024e-17
11500,0.6554275994097644,0.4273427988360729,0.999999995084298,1.0,1.511134470345737e-17
11600,0.6606668365950841,0.4292530275805515,0.9999999968332717,1.0,1.5232336369666013e-17
11700,0.6659021989290743,0.43114768680175053,0.9999999979701863,1.0,1.5353243069673022e-17
11800,0.6711336230597427,0.43302698130611256,0.9999999987054231,1.0,1.5474066372135488e-17
11900,0.6763610441961769,0.43489111270316366,0.9999999991784533,1.0,1.5594807844063756e-17
12000,0.6815843961962696,0.4367402794642112,0.9999999994812285,1.0,1.5715469050932333e-17
12100,0.6868036116530232,0.4385746769800486,0.9999999996740386,1.0,1.5836051556784707e-17
12200,0.6920186219794765,0.44039449761687405,0.9999999997961976,1.0,1.595655692433261e-17
12300,0.6972293574922902,0.44219993077162123,0.9999999998732018,1.0,1.6076986715049405e-17
12400,0.7024357474940306,0.44399116292581753,0.9999999999214972,1.0,1.619734248925819e-17
12500,0.7076377203541891,0.44576837769814187,0.9999999999516348,1.0,1.6317625806214926e-17
12600,0.7128352035889765,0.44753175589628713,0.9999999999703474,1.0,1.6437838224186356e-17
12700,0.718028123939928,0.4492814755672465,0.999999999981908,1.0,1.655798130052342e-17
12800,0.7232164074513594,0.4510177120469225,0.9999999999890148,1.0,1.667805659173001e-17
12900,0.7283999795467102,0.45274063800846176,0.999999999993362,1.0,1.679806565352747e-17
13000,0.7335787651038133,0.4544504235098432,0.9999999999960081,1.0,1.6918010040914847e-17
13100,0.7387526885291279,0.456147236040176,0.9999999999976108,1.0,1.70378913082254e-17
13200,0.7439216738309775,0.45783124056520147,0.9999999999985768,1.0,1.7157711009179363e-17
13300,0.7490856446918278,0.45950259957179096,0.9999999999991562,1.0,1.7277470696933117e-17
13400,0.7542445245396484,0.46116147311172295,0.9999999999995022,1.0,1.7397171924125038e-17
13500,0.7593982366183969,0.4628080188442853,0.9999999999997076,1.0,1.7516816242918352e-17
13600,0.7645467040576659,0.4644423920780962,0.999999999999829,1.0,1.7636405205041043e-17
13700,0.7696898499415379,0.4660647458122814,0.9999999999999005,1.0,1.7755940361822886e-17
13800,0.7748275973766879,0.46767523077654405,0.9999999999999424,1.0,1.7875423264230177e-17
13900,0.7799598695597822,0.46927399547055,0.9999999999999668,1.0,1.7994855462898028e-17
14000,0.7850816939728863,0.4708611862025368,0.9999999999999809,1.0,1.8114223721978173e-17
14100,0.7901839851747724,0.4724369471271375,0.9999999999999891,1.0,1.8233502602904708e-17
14200,0.7952669102179739,0.47400142028239867,0.9999999999999938,1.0,1.835269461632671e-17
14300,0.800330629656017,0.47555474562611827,0.9999999999999964,1.0,1.84718022422837e-17
14400,0.8053752978204838,0.4770970610714286,0.999999999999998,1.0,1.859082793131486e-17
14500,0.8104010630851375,0.4786285025218015,0.9999999999999989,1.0,1.8709774105506882e-17
14600,0.8154080681178664,0.4801492039051459,0.9999999999999993,1.0,1.8828643159484712e-17
14700,0.8203964501211505,0.48165929720741574,0.9999999999999997,1.0,1.8947437461348525e-17
14800,0.8253663410617053,0.48315891250549065,0.9999999999999998,1.0,1.9066129513868302e-17
14900,0.8303178678964674,0.4846481779994145,0.9999999999999999,1.0,1.9184717294190506e-17
15000,0.8352511527824564,0.4861272200440641,0.9999999999999999,1.0,1.930320369552568e-17
15100,0.8401663132764431,0.4875961631801182,1.0,1.0,1.9421591566049643e-17
15200,0.8450634625260796,0.48905513016452057,1.0,1.0,1.9539883710341308e-17
15300,0.8499427094529401,0.4905042420003102,1.0,1.0,1.965808289074902e-17
15400,0.8548041589278893,0.49194361796582714,1.0,1.0,1.977619182868976e-17
15500,0.8596479119391701,0.4933733756434974,1.0,1.0,1.9894213205885083e-17
