Timestep (s),Sum Voltage (V),Carry Out Voltage (V),Sum Error Rate (Dimless),Carry Out Error Rate (Dimless),Energy Dissipation (J)
0,0.00022681358649718133,9.999999427186426,-4.440892098500626e-16,1.0,4.1433931478549167e-17
5000,0.00045013514300826045,9.99999885437407,-2.220446049250313e-16,1.0,4.6154186914850535e-17
10000,0.0006696926735540208,9.999998281563977,-2.220446049250313e-16,1.0,4.9298711900439087e-17
15000,0.0008855503820616297,9.999997708757176,-4.440892098500626e-16,1.0,5.164991754719198e-17
20000,0.0010977713471984078,9.999997135954679,-4.440892098500626e-16,1.0,5.3520915023060093e-17
25000,0.001306417551548084,9.99999656315748,-2.220446049250313e-16,1.0,5.5069862806436723e-17
30000,0.0015115498890270014,9.999995990366555,-2.220446049250313e-16,1.0,5.638800382151773e-17
35000,0.0017132281971219087,9.999995417582866,-4.440892098500626e-16,1.0,5.753279665093071e-17
40000,0.0019115112648591288,9.999994844807357,-2.220446049250313e-16,1.0,5.85427635658909e-17
45000,0.0021064568657100605,9.999994272040958,-4.440892098500626e-16,1.0,5.944497993229285e-17
50000,0.00229812176283382,9.999993699284579,-2.220446049250313e-16,1.0,6.025919227460446e-17
55000,0.0024865617335274397,9.999993126539117,-2.220446049250313e-16,1.0,6.100023735822825e-17
60000,0.002671831591292066,9.999992553805454,-4.440892098500626e-16,1.0,6.167953977585722e-17
65000,0.0028539851926655275,9.999991981084458,-2.220446049250313e-16,1.0,6.23060795446243e-17
70000,0.0030330754545981006,9.999991408376978,-2.220446049250313e-16,1.0,6.288703989625498e-17
75000,0.0032091543905996443,9.999990835683853,-2.220446049250313e-16,1.0,6.342825419567689e-17
80000,0.0033822731037187015,9.999990263005905,-4.440892098500626e-16,1.0,6.393452232614064e-17
85000,0.003552481812243519,9.999989690343943,-2.220446049250313e-16,1.0,6.440983972966405e-17
90000,0.0037198298721938115,9.999989117698762,-2.220446049250313e-16,1.0,6.485756649573396e-17
95000,0.003884365777788516,9.999988545071142,-4.440892098500626e-16,1.0,6.528055437001975e-17
100000,0.004046137192671648,9.999987972461852,-2.220446049250313e-16,1.0,6.568124363636067e-17
105000,0.004205190956527933,9.999987399871646,-2.220446049250313e-16,1.0,6.606173804588968e-17
110000,0.004361573099241988,9.999986827301264,-2.220446049250313e-16,1.0,6.642386349359099e-17
115000,0.004515328847427298,9.999986254751434,-2.220446049250313e-16,1.0,6.676921448896001e-17
120000,0.004666502666723018,9.999985682222874,-2.220446049250313e-16,1.0,6.709919133973266e-17
125000,0.004815138248640973,9.999985109716286,-2.220446049250313e-16,1.0,6.741503018577678e-17
130000,0.004961278528791911,9.999984537232363,-2.220446049250313e-16,1.0,6.771782746792117e-17
135000,0.005104965706873649,9.999983964771783,-4.440892098500626e-16,1.0,6.800856002210771e-17
