Timestep (s),Sum Voltage (V),Carry Out Voltage (V),Sum Error Rate (Dimless),Carry Out Error Rate (Dimless),Energy Dissipation (J)
0,4.996234732380259,4.999979696611576,1.1158851620507448e-12,1.0,2.323419877497799e-19
100,4.9924696913586875,4.999959393490707,1.6391332735565811e-12,1.0,4.609961650217742e-19
200,4.988704842522875,4.999939090656295,2.3954171979312378e-12,1.0,6.860386484398271e-19
300,4.984940186295324,4.999918788127178,3.4854341635082164e-12,1.0,9.07544313915719e-19
400,4.981175723100122,4.9998984859221265,5.054845431118338e-12,1.0,1.1255869299635481e-18
500,4.977411453362941,4.999878184059845,7.308265104200018e-12,1.0,1.3402391274929874e-18
600,4.973647377510592,4.999857882558976,1.0535128325273035e-11,1.0,1.5515723737134928e-18
700,4.9698834959724865,4.999837581438091,1.5143442055887135e-11,1.0,1.7596569665760514e-18
800,4.9661198091786,4.9998172807157,2.1706414443656286e-11,1.0,1.9645619667078685e-18
900,4.962356317561135,4.999796980410245,3.1025848556964775e-11,1.0,2.1663552318511056e-18
1000,4.958593021554029,4.999776680540105,4.422262556147416e-11,1.0,2.3651033889028988e-18
1100,4.954829921593297,4.999756381123591,6.285694187369018e-11,1.0,2.5608718254577194e-18
1200,4.9510670181152605,4.99973608217895,8.909384341393434e-11,1.0,2.753724684275696e-18
1300,4.947304311559398,4.999715783724364,1.2593037723718226e-10,1.0,2.9437248604918353e-18
1400,4.94354180236573,4.999695485777948,1.775013469540454e-10,1.0,3.1309340013617792e-18
1500,4.939779490976793,4.999675188357753,2.49495757387308e-10,1.0,3.3154125083674586e-18
1600,4.936017377836077,4.999654891481766,3.497152567533135e-10,1.0,3.4972195414845925e-18
1700,4.932255463389624,4.999634595167908,4.888293103633146e-10,1.0,3.676413025449351e-18
1800,4.92849374808454,4.999614299434034,6.813835051744377e-10,1.0,3.853049657842132e-18
1900,4.924732574462979,4.999594004297935,9.471204931443822e-10,1.0,4.027183442073379e-18
2000,4.92097162137823,4.999573709777338,1.3128385045746427e-09,1.0,4.1988700426295966e-18
2100,4.9172108893346715,4.9995534158899035,1.814723038506827e-09,1.0,4.368162617616973e-18
2200,4.913450378838141,4.9995331226532285,2.5015148841234236e-09,1.0,4.5351130018955754e-18
2300,4.909690090396024,4.999512830084845,3.4386676839304187e-09,1.0,4.699771932140506e-18
2400,4.905930024517265,4.99949253820222,4.7138134506852225e-09,1.0,4.8621889960748124e-18
2500,4.902170181712372,4.999472247022757,6.443922728749385e-09,1.0,5.0224126491705484e-18
2600,4.898410562493371,4.999451956563794,8.7846554475135e-09,1.0,5.180490232079687e-18
2700,4.894651167373848,4.9994316668426055,1.1942529298814009e-08,1.0,5.3364679886932654e-18
2800,4.890891996868993,4.999411377876401,1.619070710834336e-08,1.0,5.490391084732866e-18
2900,4.88713305149553,4.999391089682326,2.1889405954489405e-08,1.0,5.642303626784802e-18
3000,4.883374331771786,4.999370802277462,2.9512198018721847e-08,1.0,5.792248681696974e-18
3100,4.879615838217686,4.9993505156788265,3.9679787011692724e-08,1.0,5.940268296260504e-18
3200,4.875857571354714,4.999330229903373,5.3203240479859915e-08,1.0,6.0864035171075635e-18
