Timestep (s),Sum Voltage (V),Carry Out Voltage (V),Sum Error Rate (Dimless),Carry Out Error Rate (Dimless),Energy Dissipation (J)
0,0.0006647121800114806,4.999979696611576,8.08242361927114e-13,7.545075675352564e-13,2.358265360727005e-19
100,0.0013286676830320371,4.999959393490707,8.665290707199347e-13,7.558398351648066e-13,4.679703025402741e-19
200,0.0019918572042227894,4.999939090656295,9.289236047038685e-13,7.576161920042068e-13,6.965074409131585e-19
300,0.0026543045056344325,4.999918788127178,9.952039192739903e-13,7.593925488436071e-13,9.21512844283006e-19
400,0.0033160331366503086,4.9998984859221265,1.0658141036401503e-12,7.609468610780823e-13,1.1430587997265592e-18
500,0.003977066252022856,4.999878184059846,1.1410872247097359e-12,7.625011733125575e-13,1.3612190400656103e-18
600,0.0046374269316270325,4.999857882558977,1.2212453270876722e-12,7.640554855470327e-13,1.5760650501661388e-18
700,0.005297138050672544,4.999837581438092,1.3065104553788842e-12,7.659428646888955e-13,1.7876671455573367e-18
800,0.005956222282515279,4.999817280715701,1.397770788003072e-12,7.674971769233707e-13,1.9960944044393295e-18
900,0.0066147021014221034,4.999796980410246,1.4943601911454607e-12,7.691625114603085e-13,2.2014147020842664e-18
1000,0.007272599785295255,4.999776680540106,1.5976109324356003e-12,7.707168236947837e-13,2.4036946828804074e-18
1100,0.00792993741835293,4.999756381123592,1.7077450564784158e-12,7.724931805341839e-13,2.602999751871718e-18
1200,0.008586736893770045,4.999736082178951,1.8249846078788323e-12,7.742695373735842e-13,2.7993940692347e-18
1300,0.009243019916276409,4.999715783724365,1.9497736758467e-12,7.756018050031344e-13,2.9929405474791015e-18
1400,0.0098988080047171,4.9996954857779485,2.0827783941967937e-12,7.776002064474596e-13,3.1837008512008673e-18
1500,0.010554122494571778,4.999675188357754,2.2244428521389636e-12,7.791545186819349e-13,3.371735399185229e-18
1600,0.01120898454043703,4.999654891481767,2.375433183487985e-12,7.807088309164101e-13,3.5571033686779006e-18
1700,0.011863415118469332,4.999634595167909,2.5361934774537076e-12,7.827072323607354e-13,3.739862701648241e-18
