Timestep (s),Sum Voltage (V),Carry Out Voltage (V),Sum Error Rate (Dimless),Carry Out Error Rate (Dimless),Energy Dissipation (J)
0,4.844730780828938,0.23618179858273322,1.0,1.0,866223.1747526611
100,4.844753601135503,0.23616863621069686,1.0,1.0,1732494.8416521396
200,4.844776413901824,0.23615547955813052,1.0,1.0,2598814.9923871765
300,4.844799219130565,0.2361423286218329,1.0,1.0,3465183.6186378608
400,4.844822016824389,0.23612918339860636,1.0,1.0,4331600.7120756805
500,4.844844806985956,0.23611604388525648,1.0,1.0,5198066.264160374
600,4.8448675896179285,0.2361029100785925,1.0,1.0,6064580.266420643
700,4.844890364722964,0.23608978197542688,1.0,1.0,6931142.710501833
800,4.844913132303722,0.23607665957257568,1.0,1.0,7797753.588041048
900,4.844935892362858,0.2360635428668583,1.0,1.0,8664412.890667263
1000,4.844958644903029,0.23605043185509747,1.0,1.0,9531120.610001432
1100,4.844981389926889,0.23603732653411952,1.0,1.0,10397876.737656552
1200,4.845004127437091,0.2360242269007541,1.0,1.0,11264681.265237805
1300,4.845026857436289,0.23601113295183412,1.0,1.0,12131534.184342645
1400,4.845049579927133,0.23599804468419586,1.0,1.0,12998435.486560883
1500,4.845072294912273,0.23598496209467912,1.0,1.0,13865385.1634748
1600,4.845095002394358,0.23597188518012702,1.0,1.0,14732383.206659246
1700,4.845117702376036,0.235958813937386,1.0,1.0,15599429.607681725
1800,4.845140394859951,0.23594574836330573,1.0,1.0,16466524.3581025
1900,4.845163079848749,0.2359326884547393,1.0,1.0,17333667.449474704
2000,4.8451857573450745,0.23591963420854314,1.0,1.0,18200858.8733444
2100,4.845208427351569,0.23590658562157693,1.0,1.0,19068098.621250704
2200,4.8452310898708735,0.23589354269070373,1.0,1.0,19935386.68472587
2300,4.845253744905627,0.23588050541278976,1.0,1.0,20802723.055295385
2400,4.84527639245847,0.23586747378470474,1.0,1.0,21670107.724478066
2500,4.845299032532038,0.2358544478033214,1.0,1.0,22537540.683786143
2600,4.845321665128967,0.23584142746551595,1.0,1.0,23405021.92472535
2700,4.845344290251892,0.2358284127681677,1.0,1.0,24272551.438795038
2800,4.845366907903444,0.23581540370815934,1.0,1.0,25140129.21748824
2900,4.845389518086257,0.2358024002823767,1.0,1.0,26007755.25229178
3000,4.84541212080296,0.23578940248770902,1.0,1.0,26875429.53468633
3100,4.845434716056182,0.23577641032104857,1.0,1.0,27743152.056146555
3200,4.845457303848551,0.23576342377929094,1.0,1.0,28610922.808141135
3300,4.8454798841826925,0.23575044285933483,1.0,1.0,29478741.782132916
3400,4.84550245706123,0.23573746755808211,1.0,1.0,30346608.969578948
3500,4.845525022486789,0.23572449787243807,1.0,1.0,31214524.361930612
3600,4.845547580461989,0.2357115337993109,1.0,1.0,32082487.95063366
3700,4.8455701309894526,0.23569857533561217,1.0,1.0,32950499.72712835
3800,4.8455926740717965,0.2356856224782565,1.0,1.0,33818559.68284949
3900,4.845615209711639,0.2356726752241618,1.0,1.0,34686667.80922655
4000,4.845637737911595,0.23565973357024905,1.0,1.0,35554824.09768375
4100,4.84566025867428,0.2356467975134422,1.0,1.0,36423028.5396401
4200,4.845682772002306,0.2356338670506686,1.0,1.0,37291281.126509525
4300,4.8457052778982845,0.2356209421788587,1.0,1.0,38159581.84970095
4400,4.845727776364826,0.23560802289494598,1.0,1.0,39027930.70061836
4500,4.845750267404537,0.2355951091958669,1.0,1.0,39896327.670660876
4600,4.845772751020027,0.23558220107856126,1.0,1.0,40764772.75122287
4700,4.845795227213899,0.23556929853997174,1.0,1.0,41633265.93369402
4800,4.845817695988758,0.23555640157704444,1.0,1.0,42501807.209459394
4900,4.845840157347204,0.23554351018672806,1.0,1.0,43370396.56989952
5000,4.845862611291839,0.23553062436597483,1.0,1.0,44239034.0063905
5100,4.845885057825262,0.23551774411173962,1.0,1.0,45107719.51030404
5200,4.845907496950069,0.23550486942098084,1.0,1.0,45976453.073007576
5300,4.845929928668857,0.23549200029065956,1.0,1.0,46845234.68586431
5400,4.84595235298422,0.23547913671773993,1.0,1.0,47714064.34023332
5500,4.84597476989875,0.2354662786991893,1.0,1.0,48582942.02746961
5600,4.845997179415038,0.23545342623197793,1.0,1.0,49451867.73892422
5700,4.846019581535673,0.235440579313079,1.0,1.0,50320841.46594426
5800,4.846041976263242,0.23542773793946897,1.0,1.0,51189863.19987302
5900,4.846064363600332,0.23541490210812718,1.0,1.0,52058932.932050034
6000,4.846086743549527,0.2354020718160358,1.0,1.0,52928050.65381114
6100,4.84610911611341,0.2353892470601802,1.0,1.0,53797216.35648859
6200,4.84613148129456,0.23537642783754856,1.0,1.0,54666430.03141108
6300,4.8461538390955585,0.2353636141451322,1.0,1.0,55535691.66990385
6400,4.846176189518982,0.23535080597992533,1.0,1.0,56405001.26328876
6500,4.8461985325674055,0.23533800333892504,1.0,1.0,57274358.80288434
6600,4.846220868243404,0.23532520621913142,1.0,1.0,58143764.2800059
6700,4.846243196549549,0.2353124146175476,1.0,1.0,59013217.68596555
6800,4.846265517488413,0.23529962853117942,1.0,1.0,59882719.012072325
