Timestep (s),Sum Voltage (V),Carry Out Voltage (V),Sum Error Rate (Dimless),Carry Out Error Rate (Dimless),Energy Dissipation (J)
0,0.0006647121800114806,0.000664730313049414,8.08242361927114e-13,8.08242361927114e-13,1462636.6112542737
100,0.0013267185231669242,0.0013267077477133612,8.664180484174722e-13,8.664180484174722e-13,2925572.788549345
200,0.001985963587245515,0.0019859454577311627,9.28368493191556e-13,9.28368493191556e-13,4388806.746431499
300,0.00264246048410671,0.002642456520832168,9.938716516444401e-13,9.940936962493652e-13,5852336.706173697
400,0.0032962222498597463,0.0032962539388280074,1.0635936575909e-12,1.0637046798933625e-12,7316160.895759651
500,0.003947261845859917,0.003947350638434412,1.1375345110309354e-12,1.137645533333398e-12,8780277.549860034
600,0.004595592158917914,0.004595759473465644,1.2159162565694714e-12,1.2159162565694714e-12,10244684.90980889
700,0.0052412260019631144,0.005241493222624135,1.2991829834163582e-12,1.2990719611138957e-12,11709381.223580062
800,0.005884176114401483,0.005884564591525826,1.3873346915715956e-12,1.3873346915715956e-12,13174364.745763686
900,0.0065244551637985695,0.006524986213710499,1.4808154702450338e-12,1.4808154702450338e-12,14639633.737542799
1000,0.007162075744463592,0.007162770649925525,1.5798473640415978e-12,1.5799583863440603e-12,16105186.46666998
1100,0.00779705037899707,0.007797930389033517,1.6848744621711376e-12,1.6850965067760626e-12,17571021.20744414
1200,0.008429391519428555,0.008430477849483618,1.7962298315410408e-12,1.7963408538435033e-12,19037136.240687285
1300,0.009059111546411902,0.009060425378947374,1.91402449445377e-12,1.9143575613611574e-12,20503529.853721444
1400,0.00968622277131927,0.009687785254206877,2.0388135624216375e-12,2.0390356070265625e-12,21970200.340345632
1500,0.010310737434699927,0.010312569682381614,2.170930102352031e-12,2.171152146956956e-12,23437146.00081288
1600,0.010932667708600775,0.010934790802198535,2.3104851365474133e-12,2.310818203454801e-12,24904365.141807355
1700,0.011552025696095173,0.01155446068298786,2.4584778657299466e-12,2.4589219549397967e-12,26371856.07642157
1800,0.012168823431192162,0.012171591326202217,2.614686245294706e-12,2.6154634014119438e-12,27839617.124133643
1900,0.012783396339153815,0.012786194664745773,2.779998453661392e-12,2.780886632081092e-12,29307646.61076485
2000,0.013395450934712842,0.013398282565035563,2.954858580039854e-12,2.9556357361570917e-12,30775942.86849466
2100,0.014004999029217043,0.0140078668270223,3.13959969133748e-12,3.1404878697571803e-12,32244504.235841185
2200,0.014612052367723154,0.014614959183942275,3.3349989436715077e-12,3.3357760997887453e-12,33713329.05759911
2300,0.015216622629374902,0.015219571302803311,3.5409453147394743e-12,3.541722470856712e-12,35182415.68483615
2400,0.0158187214278861,0.015821714785286725,3.7584380052635424e-12,3.7595482282881676e-12,36651762.4748708
2500,0.01641836031190288,0.01642140116747096,3.988143149058487e-12,3.9892533720831125e-12,38121367.791250154
2600,0.017015550765681547,0.01701864192326999,4.2306158576366215e-12,4.231726080661247e-12,39591230.00372767
2700,0.017610304209312918,0.01761344846042854,4.4859671533004075e-12,4.487299420929958e-12,41061347.48824117
2800,0.018202631999336225,0.018205832123361524,4.7555293036793955e-12,4.757194638216333e-12,42531718.626890875
2900,0.018792545428977448,0.018795804193490143,5.039746397983436e-12,5.041522754822836e-12,44002341.80791739
3000,0.019380055728760663,0.0193833758896598,5.339284570027303e-12,5.341060926866703e-12,45473215.42567993
3100,0.01996517406682606,0.019968558368330492,5.654809953625772e-12,5.6565863104651726e-12,46944337.880634524
3200,0.02054791154954018,0.02055136272357905,5.987432771803469e-12,5.989320150945332e-12,48415707.57931229
3300,0.021128279221641313,0.02113179998882984,6.3373750691653186e-12,6.339373470609644e-12,49887322.934297785
3400,0.021706288066855765,0.02170988113675388,6.7057470687359455e-12,6.707967514785196e-12,51359182.36420753
