Timestep (s),Sum Voltage (V),Carry Out Voltage (V),Sum Error Rate (Dimless),Carry Out Error Rate (Dimless),Energy Dissipation (J)
0,4.876648075425221,0.20179528586371392,1.0,1.0,1038014.3022800188
100,4.876652401413289,0.20179527723941268,1.0,1.0,2076030.9108197917
200,4.876656726204479,0.20179526857881377,1.0,1.0,3114050.975634911
300,4.876661049799116,0.20179525988370395,1.0,1.0,4152075.6434811084
400,4.876665372197523,0.20179525115640928,1.0,1.0,5190106.057912474
500,4.8766696934000215,0.20179524239940855,1.0,1.0,6228143.359339172
600,4.8766740134069355,0.2017952336171321,1.0,1.0,7266188.685084633
700,4.876678332218586,0.20179522481296364,1.0,1.0,8304243.169442296
800,4.8766826498352955,0.20179521599167366,1.0,1.0,9342307.94373182
900,4.876686966257385,0.201795207157407,1.0,1.0,10380384.136354797
1000,4.876691281485173,0.2017951983153813,1.0,1.0,11418472.872850059
1100,4.8766955955189815,0.2017951894717164,1.0,1.0,12456575.275948433
1200,4.87669990835913,0.20179518063218316,1.0,1.0,13494692.465627078
1300,4.876704220005935,0.20179517180326245,1.0,1.0,14532825.559163345
1400,4.876708530459717,0.20179516299135508,1.0,1.0,15570975.67118818
1500,4.876712839720793,0.20179515420466507,1.0,1.0,16609143.913739098
1600,4.8767171477894795,0.20179514545110105,1.0,1.0,17647331.396312676
1700,4.876721454666093,0.20179513673825647,1.0,1.0,18685539.225916646
1800,4.876725760350951,0.20179512807496444,1.0,1.0,19723768.50712154
1900,4.8767300648443666,0.20179511947043452,1.0,1.0,20762020.342111897
2000,4.876734368146655,0.20179511093371869,1.0,1.0,21800295.83073707
2100,4.876738670258131,0.20179510247466262,1.0,1.0,22838596.070561588
2200,4.876742971179107,0.20179509410472352,1.0,1.0,23876922.156915158
2300,4.876747270909896,0.2017950858333297,1.0,1.0,24915275.18294219
2400,4.876751569450811,0.2017950776725451,1.0,1.0,25953656.23965097
2500,4.876755866802161,0.20179506963324423,1.0,1.0,26992066.41596244
2600,4.876760162964259,0.2017950617280495,1.0,1.0,28030506.79875854
2700,4.876764457937414,0.20179505396816272,1.0,1.0,29068978.472930223
2800,4.876768751721935,0.2017950463674733,1.0,1.0,30107482.521425024
2900,4.8767730443181305,0.20179503893861986,1.0,1.0,31146020.025294345
3000,4.87677733572631,0.20179503169542856,1.0,1.0,32184592.063740242
3100,4.876781625946778,0.20179502465160373,1.0,1.0,33223199.71416196
3200,4.876785914979843,0.20179501782140538,1.0,1.0,34261844.05220203
3300,4.87679020282581,0.20179501122005078,1.0,1.0,35300526.15179206
3400,4.8767944894849835,0.20179500486189875,1.0,1.0,36339247.085198104
3500,4.876798774957668,0.20179499876331633,1.0,1.0,37378007.92306578
3600,4.876803059244167,0.201794992938914,1.0,1.0,38416809.73446494
3700,4.876807342344782,0.2017949874058809,1.0,1.0,39455653.58693406
3800,4.876811624259816,0.20179498218085565,1.0,1.0,40494540.54652427
3900,4.87681590498957,0.20179497728076506,1.0,1.0,41533471.677843064
4000,4.876820184534344,0.20179497272246347,1.0,1.0,42572448.04409767
4100,4.876824462894437,0.2017949685245742,1.0,1.0,43611470.707138106
4200,4.876828740070147,0.20179496470480454,1.0,1.0,44650540.72749992
4300,4.876833016061773,0.2017949612813074,1.0,1.0,45689659.16444658
4400,4.87683729086961,0.2017949582735709,1.0,1.0,46728827.076011576
4500,4.876841564493956,0.20179495570032382,1.0,1.0,47768045.51904024
4600,4.8768458369351055,0.20179495358150668,1.0,1.0,48807315.54923121
4700,4.876850108193353,0.20179495193680352,1.0,1.0,49846638.2211776
4800,4.876854378268991,0.20179495078634188,1.0,1.0,50886014.588407926
4900,4.876858647162313,0.20179495015162338,1.0,1.0,51925445.70342666
5000,4.876862914873611,0.2017949500531448,1.0,1.0,52964932.61775456
5100,4.876867181403174,0.20179495051219268,1.0,1.0,54004476.38196868
5200,4.876871446751294,0.20179495155045535,1.0,1.0,55044078.04574208
5300,4.8768757109182586,0.20179495319054375,1.0,1.0,56083738.657883324
5400,4.876879973904356,0.2017949554549104,1.0,1.0,57123459.266375616
5500,4.876884235709874,0.2017949583656651,1.0,1.0,58163240.918415725
5600,4.8768884963350985,0.20179496194668528,1.0,1.0,59203084.66045263
5700,4.876892755780315,0.201794966220733,1.0,1.0,60242991.53822585
5800,4.876897014045807,0.20179497121207074,1.0,1.0,61282962.5968036
5900,4.8769012711318585,0.2017949769446099,1.0,1.0,62322998.88062059
6000,4.876905527038751,0.20179498344331992,1.0,1.0,63363101.433515646
6100,4.876909781766767,0.2017949907324509,1.0,1.0,64403271.29876906
6200,4.876914035316187,0.20179499883825905,1.0,1.0,65443509.51913962
6300,4.876918287687289,0.20179500778501436,1.0,1.0,66483817.13690152
6400,4.876922538880353,0.20179501759932722,1.0,1.0,67524195.1938809
6500,4.8769267888956565,0.20179502830751314,1.0,1.0,68564644.73149227
6600,4.876931037733475,0.20179503993528564,1.0,1.0,69605166.79077452
6700,4.876935285394084,0.20179505251077762,1.0,1.0,70645762.41242693
6800,4.876939531877758,0.2017950660593925,1.0,1.0,71686432.63684474
6900,4.8769437771847715,0.2017950806102866,1.0,1.0,72727178.50415458
7000,4.876948021315395,0.20179509619002586,1.0,1.0,73768001.05424967
7100,4.876952264269901,0.20179511282778814,1.0,1.0,74808901.32682486
7200,4.87695650604856,0.2017951305517067,1.0,1.0,75849880.36141126
7300,4.876960746651641,0.20179514939059157,1.0,1.0,76890939.19741087
7400,4.876964986079412,0.20179516937316483,1.0,1.0,77932078.87413086
7500,4.87696922433214,0.20179519052974723,1.0,1.0,78973300.43081771
7600,4.876973461410091,0.20179521288944285,1.0,1.0,80014604.90669106
7700,4.876977697313531,0.20179523648232733,1.0,1.0,81055993.34097743
7800,4.876981932042722,0.20179526133876813,1.0,1.0,82097466.77294374
7900,4.876986165597928,0.20179528749044456,1.0,1.0,83139026.24193048
8000,4.87699039797941,0.2017953149668797,1.0,1.0,84180672.78738496
8100,4.876994629187428,0.20179534380020211,1.0,1.0,85222407.44889404
8200,4.876998859222243,0.20179537402221928,1.0,1.0,86264231.2662169
8300,4.877003088084113,0.20179540566493656,1.0,1.0,87306145.27931756
8400,4.8770073157732945,0.20179543876011252,1.0,1.0,88348150.52839716
8500,4.877011542290044,0.20179547334076367,1.0,1.0,89390248.05392607
8600,4.877015767634616,0.20179550943949656,1.0,1.0,90432438.89667584
8700,4.877019991807265,0.20179554708987574,1.0,1.0,91474724.097751
8800,4.877024214808244,0.2017955863250634,1.0,1.0,92517104.69862059
8900,4.8770284366378025,0.20179562717916824,1.0,1.0,93559581.74114954
9000,4.877032657296192,0.2017956696856648,1.0,1.0,94602156.26762997
9100,4.877036876783662,0.2017957138793632,1.0,1.0,95644829.32081215
9200,4.877041095100459,0.20179575979514983,1.0,1.0,96687601.94393545
9300,4.877045312246832,0.20179580746745504,1.0,1.0,97730475.18075901
9400,4.877049528223025,0.20179585693190225,1.0,1.0,98773450.07559228
9500,4.877053743029282,0.20179590822422988,1.0,1.0,99816527.67332543
9600,4.877057956665847,0.2017959613804932,1.0,1.0,100859709.01945955
9700,4.877062169132961,0.20179601643629352,1.0,1.0,101902995.16013664
9800,4.877066380430867,0.20179607342831257,1.0,1.0,102946387.14216964
9900,4.877070590559803,0.20179613239382158,1.0,1.0,103989886.01307204
10000,4.877074799520007,0.20179597176878286,1.0,1.0,105033492.82111159
10100,4.877079007311717,0.20179581236205932,1.0,1.0,106077208.6152678
10200,4.877083213935168,0.20179565418315093,1.0,1.0,107121034.44533285
10300,4.877087419390595,0.20179549724157908,1.0,1.0,108164971.361917
10400,4.877091623678231,0.20179534154705345,1.0,1.0,109209020.41647749
10500,4.877095826798309,0.20179518710930497,1.0,1.0,110253182.66134737
10600,4.877100028751059,0.20179503393816295,1.0,1.0,111297459.14976431
10700,4.877104229536711,0.20179488204363125,1.0,1.0,112341850.93589905
10800,4.877108429155492,0.20179473143567334,1.0,1.0,113386359.07488382
10900,4.877112627607631,0.2017945821244421,1.0,1.0,114430984.62284069
11000,4.877116824893353,0.20179443412013842,1.0,1.0,115475728.63690965
11100,4.877121021012882,0.20179428743311154,1.0,1.0,116520592.17527664
11200,4.8771252159664416,0.2017941420737441,1.0,1.0,117565576.29720141
11300,4.877129409754254,0.20179399805255924,1.0,1.0,118610682.06304528
11400,4.877133602376539,0.20179385538013023,1.0,1.0,119655910.53429878
11500,4.877137793833516,0.2017937140671203,1.0,1.0,120701262.77360906
11600,4.877141984125403,0.20179357412427446,1.0,1.0,121746739.84480734
11700,4.8771461732524175,0.2017934355624986,1.0,1.0,122792342.81293613
11800,4.877150361214774,0.20179329839267188,1.0,1.0,123838072.74427626
11900,4.877154548012687,0.20179316262593117,1.0,1.0,124883930.70637399
12000,4.877158733646368,0.20179302827339946,1.0,1.0,125929917.76806785
12100,4.877162918116029,0.20179289534623926,1.0,1.0,126976034.99951538
12200,4.87716710142188,0.20179276385574446,1.0,1.0,128022283.47221978
12300,4.877171283564129,0.20179263381339635,1.0,1.0,129068664.25905642
12400,4.877175464542984,0.2017925052306286,1.0,1.0,130115178.4342993
12500,4.87717964435865,0.20179237811906528,1.0,1.0,131161827.07364734
12600,4.8771838230113325,0.20179225249033717,1.0,1.0,132208611.25425053
12700,4.877188000501234,0.20179212835626684,1.0,1.0,133255532.05473606
12800,4.877192176828556,0.201792005728566,1.0,1.0,134302590.5552343
12900,4.8771963519935,0.20179188461929104,1.0,1.0,135349787.83740467
13000,4.877200525996264,0.2017917650404216,1.0,1.0,136397124.98446134
13100,4.877204698837045,0.20179164700405483,1.0,1.0,137444603.081199
13200,4.877208870516041,0.20179153052235801,1.0,1.0,138492223.21401834
13300,4.877213041033445,0.20179141560764688,1.0,1.0,139539986.4709516
13400,4.8772172103894516,0.20179130227227907,1.0,1.0,140587893.9416878
13500,4.877221378584252,0.20179119052877934,1.0,1.0,141635946.71759814
13600,4.877225545618037,0.20179108038961832,1.0,1.0,142684145.89176112
13700,4.877229711490996,0.20179097186747205,1.0,1.0,143732492.55898762
13800,4.877233876203316,0.20179086497497745,1.0,1.0,144780987.81584582
13900,4.877238039755183,0.2017907597249751,1.0,1.0,145829632.76068622
14000,4.877242202146784,0.20179065613040248,1.0,1.0,146878428.49366632
14100,4.877246363378299,0.2017905542041896,1.0,1.0,147927376.1167754
14200,4.877250523449913,0.20179045395944914,1.0,1.0,148976476.7338591
14300,4.877254682361804,0.20179035540928003,1.0,1.0,150025731.45064396
14400,4.877258840114153,0.20179025856693936,1.0,1.0,151075141.37476188
14500,4.877262996707136,0.20179016344570902,1.0,1.0,152124707.61577448
14600,4.877267152140931,0.20179007005903124,1.0,1.0,153174431.28519738
14700,4.87727130641571,0.2017899784203773,1.0,1.0,154224313.4965244
14800,4.877275459531648,0.20178988854330443,1.0,1.0,155274355.36525163
14900,4.877279611488916,0.20178980044149483,1.0,1.0,156324558.00890154
15000,4.877283762287684,0.2017897141286805,1.0,1.0,157374922.54704687
15100,4.877287911928121,0.20178962961871075,1.0,1.0,158425450.10133454
15200,4.877292060410395,0.20178954692549605,1.0,1.0,159476141.79550946
15300,4.87729620773467,0.20178946606300316,1.0,1.0,160526998.7554382
15400,4.87730035390111,0.2017893870453329,1.0,1.0,161578022.1091327
15500,4.877304498909879,0.20178930988663635,1.0,1.0,162629212.98677382
15600,4.877308642761138,0.20178923460116507,1.0,1.0,163680572.5207348
15700,4.877312785455046,0.20178916120325346,1.0,1.0,164732101.84560478
15800,4.877316926991761,0.20178908970733628,1.0,1.0,165783802.09821212
15900,4.87732106737144,0.2017890201278615,1.0,1.0,166835674.41764763
16000,4.8773252065942385,0.20178895247945008,1.0,1.0,167887719.9452879
16100,4.87732934466031,0.20178888677671528,1.0,1.0,168939939.82481843
16200,4.877333481569805,0.20178882303447568,1.0,1.0,169992335.20225662
16300,4.877337617322874,0.20178876126751746,1.0,1.0,171044907.22597486
16400,4.877341751919668,0.2017887014908003,1.0,1.0,172097657.04672357
16500,4.877345885360333,0.20178864371928884,1.0,1.0,173150585.81765395
16600,4.877350017645013,0.20178858796803087,1.0,1.0,174203694.69434088
16700,4.877354148773855,0.20178853425224663,1.0,1.0,175256984.8348057
16800,4.877358278747,0.20178848258713714,1.0,1.0,176310457.3995389
16900,4.877362407564589,0.201788432988069,1.0,1.0,177364113.55152282
17000,4.877366535226763,0.20178838547039718,1.0,1.0,178417954.45625412
17100,4.877370661733658,0.2017883400496707,1.0,1.0,179471981.2817664
17200,4.877374787085412,0.20178829674142237,1.0,1.0,180526195.19865268
17300,4.8773789112821575,0.20178825556135954,1.0,1.0,181580597.3800878
17400,4.877383034324029,0.20178821652516024,1.0,1.0,182635189.00185072
17500,4.8773871562111575,0.20178817964868137,1.0,1.0,183689971.24234694
17600,4.877391276943674,0.20178814494780006,1.0,1.0,184744945.28263068
17700,4.877395396521705,0.20178811243850717,1.0,1.0,185800112.3064271
17800,4.877399514945378,0.20178808213688187,1.0,1.0,186855473.5001544
17900,4.877403632214818,0.20178805405904993,1.0,1.0,187911030.05294603
18000,4.87740774833015,0.20178802822125852,1.0,1.0,188966783.15667263
18100,4.877411863291493,0.20178800463980967,1.0,1.0,190022734.005964
18200,4.877415977098968,0.20178798333107442,1.0,1.0,191078883.79823124
18300,4.877420089752695,0.2017879643115491,1.0,1.0,192135233.73368838
18400,4.877424201252789,0.20178794759779198,1.0,1.0,193191785.01537442
18500,4.877428311599367,0.2017879332064169,1.0,1.0,194248538.8491751
18600,4.877432420792541,0.20178792115415328,1.0,1.0,195305496.4438446
18700,4.8774365288324235,0.2017879114577978,1.0,1.0,196362659.01102728
18800,4.877440635719125,0.20178790413420025,1.0,1.0,197420027.76527938
18900,4.877444741452755,0.20178789920034657,1.0,1.0,198477603.92409062
