Timestep (s),Sum Voltage (V),Carry Out Voltage (V),Sum Error Rate (Dimless),Carry Out Error Rate (Dimless),Energy Dissipation (J)
0,0.21092286347030303,4.884364134865446,1.0,2.7286312098695475e-08,1008277.4511240281
100,0.21092119812555193,4.8843721032683,1.0,2.7269070335123047e-08,2016566.3259379764
200,0.21091953325684543,4.884380069055858,1.0,2.725184489182908e-08,3024867.771533843
300,0.21091786886404626,4.884388032228998,1.0,2.7234635435746668e-08,4033182.9317491986
400,0.21091620494701727,4.884395992788594,1.0,2.7217442633009625e-08,5041512.947225447
500,0.21091454150562128,4.884403950735522,1.0,2.720026548441723e-08,6049858.955465574
600,0.2109128785397207,4.884411906070656,1.0,2.71831047671256e-08,7058222.090891425
700,0.21091121604917895,4.88441985879487,1.0,2.7165960148067825e-08,8066603.48490043
800,0.21090955403385855,4.884427808909039,1.0,2.7148831405199303e-08,9075004.265921898
900,0.21090789249362268,4.884435756414034,1.0,2.7131718982609243e-08,10083425.559472797
1000,0.21090623142833395,4.88444370131073,1.0,2.7114622547230738e-08,11091868.488213053
1100,0.21090457083785588,4.884451643599997,1.0,2.7097541988041485e-08,12100334.172000377
1200,0.2109029107220513,4.884459583282708,1.0,2.7080477749130694e-08,13108823.727944644
1300,0.2109012510807833,4.884467520359734,1.0,2.7063429275386852e-08,14117338.270461787
1400,0.21089959191391502,4.884475454831945,1.0,2.7046397121921473e-08,15125878.911327269
1500,0.21089793322131023,4.884483386700211,1.0,2.7029380733623043e-08,16134446.759729048
1600,0.2108962750028315,4.884491315965402,1.0,2.7012380332536168e-08,17143042.92232017
1700,0.21089461725834266,4.884499242628387,1.0,2.6995395696616242e-08,18151668.503270864
1800,0.21089295998770655,4.8845071666900335,1.0,2.6978427158930174e-08,19160324.604320254
1900,0.21089130319078692,4.884515088151211,1.0,2.6961474497433358e-08,20169012.32482759
2000,0.2108896468674473,4.8845230070127865,1.0,2.6944537712125793e-08,21177732.761823107
2100,0.21088799101755087,4.884530923275627,1.0,2.6927616914029784e-08,22186487.010058437
2200,0.21088633564096138,4.8845388369405995,1.0,2.691071165905612e-08,23195276.162056614
2300,0.21088468073754246,4.884546748008569,1.0,2.689382239129401e-08,24204101.308161683
2400,0.21088302630715758,4.884554656480402,1.0,2.687694899972115e-08,25212963.5365879
2500,0.21088137234967072,4.8845625623569635,1.0,2.686009126229294e-08,26221863.93346854
2600,0.21087971886494547,4.884570465639118,1.0,2.684324940105398e-08,27230803.582904298
2700,0.21087806585284574,4.8845783663277285,1.0,2.6826423416004275e-08,28239783.56701133
2800,0.21087641331323514,4.8845862644236595,1.0,2.680961286305461e-08,29248804.965968873
2900,0.21087476124597773,4.884594159927774,1.0,2.6792818186294198e-08,30257868.858066548
3000,0.21087310965093783,4.884602052840935,1.0,2.6776039385723038e-08,31266976.319751218
3100,0.21087145852797912,4.884609943164004,1.0,2.675927601725192e-08,32276128.425673544
3200,0.21086980787696571,4.8846178308978425,1.0,2.6742528524970055e-08,33285326.248734117
3300,0.21086815769776168,4.8846257160433115,1.0,2.6725796575810534e-08,34294570.86012929
3400,0.21086650799023116,4.884633598601272,1.0,2.6709080169773358e-08,35303863.32939661
3500,0.2108648587542387,4.884641478572584,1.0,2.6692379528903132e-08,36313204.72445993
3600,0.21086320998964833,4.884649355958106,1.0,2.6675694320132948e-08,37322596.111674145
3700,0.2108615616963249,4.884657230758698,1.0,2.6659024876529713e-08,38332038.555869624
3800,0.2108599138741325,4.8846651029752195,1.0,2.664237086502652e-08,39341533.12039626
3900,0.21085826652293568,4.884672972608527,1.0,2.6625732396645674e-08,40351080.867167234
4000,0.21085661964259864,4.884680839659479,1.0,2.6609109582409474e-08,41360682.85670243
4100,0.21085497323298652,4.884688704128933,1.0,2.6592502089251013e-08,42370340.1481715
4200,0.21085332729396392,4.884696566017744,1.0,2.6575910139214898e-08,43380053.79943665
4300,0.21085168182539535,4.884704425326769,1.0,2.6559333732301127e-08,44389824.86709508
4400,0.21085003682714584,4.884712282056864,1.0,2.65427728685097e-08,45399654.40652112
4500,0.21084839229908015,4.884720136208883,1.0,2.6526227214773712e-08,46409543.47190806
4600,0.2108467482410632,4.884727987783682,1.0,2.6509697326204673e-08,47419493.1163097
4700,0.21084510465296005,4.884735836782115,1.0,2.6493182314624164e-08,48429504.39168151
4800,0.21084346153463568,4.884743683205035,1.0,2.6476683068210605e-08,49439578.3489216
4900,0.21084181888595546,4.884751527053296,1.0,2.6460199142874785e-08,50449716.03791134
5000,0.2108401767067844,4.8847593683277495,1.0,2.6443730427594403e-08,51459918.5075557
5100,0.21083853499698776,4.884767207029249,1.0,2.6427277144414063e-08,52470186.805823304
5200,0.21083689375643103,4.884775043158645,1.0,2.641083907128916e-08,53480521.979786165
5300,0.21083525298497935,4.88478287671679,1.0,2.6394416652308905e-08,54490925.075659215
5400,0.2108336126824986,4.884790707704534,1.0,2.637800911031718e-08,55501397.138839506
5500,0.21083197284885397,4.8847985361227275,1.0,2.6361617000425497e-08,56511939.213945135
5600,0.21083033348391136,4.88480636197222,1.0,2.634523998956695e-08,57522552.34485394
5700,0.21082869458753647,4.884814185253862,1.0,2.6328878410808443e-08,58533237.57474188
