Timestep (s),Sum Voltage (V),Carry Out Voltage (V),Sum Error Rate (Dimless),Carry Out Error Rate (Dimless),Energy Dissipation (J)
0,4.6466941510921504,0.2017754892281174,0.019013268315675513,1.2349567465763656e-05,1039504.0109887838
100,4.646776909483561,0.20177552147740463,0.018959050249900855,1.2349592436011747e-05,2079007.2811409165
200,4.646859637143031,0.20177555371755745,0.018904983802223718,1.2349617399154411e-05,3118509.8184297844
300,4.646942334083697,0.20177558594856912,0.01885106857268104,1.2349642355413692e-05,4158011.6306153154
400,4.647025000318493,0.20177561817044098,0.018797304162361694,1.2349667304567546e-05,5197512.72524615
500,4.647107635860152,0.2017756503831804,0.018743690173401273,1.2349692246838018e-05,6237013.109662045
600,4.647190240721212,0.20177568258677545,0.018690226208974203,1.234971718189204e-05,7276512.790996507
700,4.647272814914019,0.20177571478124068,0.018636911873289308,1.2349742110062678e-05,8316011.776179631
800,4.647355358450731,0.20177574696656295,0.01858374677158514,1.2349767031238912e-05,9355510.071941085
900,4.647437871343325,0.2017757791427575,0.018530730510122773,1.2349791945309718e-05,10395007.684813298
1000,4.6475203536035945,0.20177581130981964,0.018477862696181013,1.2349816852164075e-05,11434504.621134717
1100,4.64760280524316,0.20177584346774777,0.018425142938053307,1.2349841752468116e-05,12474000.887053253
1200,4.6476852262734685,0.20177587561654955,0.018372570845039404,1.2349866645555707e-05,13513496.48852979
1300,4.647767616705797,0.20177590775621104,0.01832014602744414,1.2349891531315826e-05,14552991.431341762
1400,4.647849976551255,0.20177593988673734,0.018267868096570106,1.2349916410303585e-05,15592485.721086852
1500,4.647932305820791,0.2017759720081241,0.018215736664714988,1.2349941282074894e-05,16631979.363186672
1600,4.6480146045251916,0.20177600412037802,0.01816375134516457,1.2349966147184865e-05,17671472.362890545
1700,4.648096872675087,0.20177603622349846,0.018111911752191734,1.2349991004856342e-05,18710964.725279287
1800,4.6481791102809495,0.2017760683174713,0.018060217501050024,1.2350015855644436e-05,19750456.455268998
1900,4.648261317353102,0.20177610040230334,0.01800866820796998,1.2350040699549147e-05,20789947.557614893
2000,4.648343493901715,0.20177613247799725,0.017957263490155695,1.2350065536348431e-05,21829438.03691508
2100,4.648425639936813,0.20177616454454353,0.01790600296577871,1.2350090365931266e-05,22868927.89761438
2200,4.648507755468275,0.20177619660194795,0.01785488625397791,1.2350115188852762e-05,23908417.144008063
2300,4.648589840505836,0.2017762286501999,0.01780391297485162,1.2350140004335763e-05,24947905.780245636
2400,4.64867189505909,0.20177626068929844,0.017753082749457083,1.2350164813046405e-05,25987393.810334522
2500,4.648753919137493,0.20177629271923914,0.017702395199804655,1.2350189614873663e-05,27026881.238143742
2600,4.648835912750364,0.20177632474001883,0.017651849948855824,1.235021440937345e-05,28066368.067407545
2700,4.648917875906885,0.20177635675163536,0.01760144662051888,1.235023919676781e-05,29105854.301728982
2800,4.648999808616106,0.20177638875409298,0.017551184839644685,1.2350263977056741e-05,30145339.94458344
2900,4.649081710886947,0.20177642074737737,0.017501064232025132,1.2350288750573313e-05,31184824.999322098
3000,4.649163582728196,0.20177645273148245,0.017451084424388474,1.2350313516873435e-05,32224309.46917535
3100,4.649245424148513,0.20177648470642184,0.017401245044396108,1.2350338276179151e-05,33263793.357256155
3200,4.6493272351564325,0.20177651667217972,0.01735154572064035,1.235036302837944e-05,34303276.66656331
3300,4.649409015760364,0.20177654862875397,0.017301986082639553,1.2350387773585325e-05,35342759.39998467
3400,4.649490765968594,0.201776580576137,0.017252565760836003,1.2350412511685782e-05,36382241.560300335
3500,4.649572485789285,0.20177661251432127,0.017203284386593354,1.2350437242680812e-05,37421723.150185704
3600,4.649654175230482,0.2017766444433132,0.017154141592193084,1.2350461966681436e-05,38461204.17221448
3700,4.649735834300108,0.20177667636310354,0.017105137010830274,1.2350486683354589e-05,39500684.62886166
3800,4.64981746300597,0.20177670827367747,0.017056270276612828,1.2350511393255381e-05,40540164.52250639
3900,4.649899061355758,0.20177674017503927,0.01700754102455726,1.2350536096050746e-05,41579643.855434805
4000,4.649980629357047,0.20177677206718747,0.016958948890586023,1.2350560791518639e-05,42619122.62984272
4100,4.650062167017296,0.20177680395010966,0.016910493511524405,1.2350585479881104e-05,43658600.84783835
4200,4.650143674343855,0.2017768358238059,0.016862174525098084,1.2350610161360187e-05,44698078.5114449
4300,4.650225151343959,0.201776867688255,0.016813991569930575,1.2350634835511798e-05,45737555.622603096
4400,4.650306598024735,0.20177689954347047,0.01676594428553957,1.235065950300207e-05,46777032.183173686
4500,4.650388014393197,0.20177693138943123,0.01671803231233604,1.2350684162942827e-05,47816508.194939815
4600,4.650469400456255,0.20177696322614327,0.016670255291618474,1.23507088160002e-05,48855983.65960936
4700,4.650550756220708,0.20177699505359636,0.01662261286557387,1.2350733461730101e-05,49895458.57881727
4800,4.650632081693251,0.20177702687178747,0.016575104677272412,1.2350758100465598e-05,50934932.95412769
4900,4.650713376880472,0.20177705868069443,0.016527730370666238,1.2350782731873622e-05,51974406.787036195
5000,4.650794641788857,0.20177709048031586,0.01648048959058601,1.2350807356398263e-05,53013880.07897182
5100,4.650875876424786,0.20177712227065459,0.016433381982739026,1.2350831973817478e-05,54053352.831299126
5200,4.650957080794538,0.20177715405168656,0.01638640719370621,1.2350856583687175e-05,55092825.04532019
5300,4.65103825490429,0.201777185823419,0.01633956487094035,1.2350881186784513e-05,56132296.72227648
5400,4.651119398760119,0.2017772175858393,0.016292854662762757,1.23509057826654e-05,57171767.863350734
5500,4.651200512368001,0.20177724933894273,0.016246276218361055,1.2350930371218816e-05,58211238.46966878
5600,4.651281595733813,0.20177728108272341,0.016199829187787618,1.2350954952555782e-05,59250708.542301305
5700,4.651362648863336,0.20177731281715552,0.016153513221955462,1.2350979527009365e-05,60290178.0822655
5800,4.651443671762251,0.2017773445422461,0.01610732797263792,1.2351004094024454e-05,61329647.09052678
5900,4.651524664436144,0.20177737625798867,0.01606127309246419,1.235102865371207e-05,62369115.56800033
6000,4.651605626890504,0.20177740796437607,0.016015348234918125,1.235105320673835e-05,63408583.51555271
6100,4.651686559130726,0.20177743966139405,0.01596955305433656,1.2351077751993067e-05,64448050.93400331
6200,4.651767461162112,0.20177747134903393,0.015923887205905318,1.235110229025338e-05,65487517.82412587
6300,4.651848332989866,0.2017775030272888,0.015878350345658432,1.2351126821297242e-05,66526984.18664988
6400,4.651929174619104,0.20177753469615559,0.015832942130474814,1.2351151345124656e-05,67566450.02226193
6500,4.652009986054847,0.20177756635561378,0.015787662218076592,1.2351175861624597e-05,68605915.33160707
6600,4.652090767302026,0.20177759800566356,0.01574251026702711,1.2351200371241156e-05,69645380.1152901
6700,4.65217151836548,0.201777629646294,0.015697485936726707,1.2351224873197175e-05,70684844.37387685
6800,4.652252239249959,0.20177766127748545,0.01565258888741461,1.2351249367825723e-05,71724308.10789534
6900,4.6523329299601235,0.20177769289924088,0.015607818780161709,1.2351273855348843e-05,72763771.31783701
7000,4.652413590500545,0.20177772451154527,0.015563175276872343,1.2351298335766536e-05,73803234.00415784
7100,4.652494220875705,0.20177775611439208,0.015518658040280187,1.2351322808856757e-05,74842696.16727947
7200,4.652574821090001,0.20177778770775928,0.015474266733946473,1.2351347274619506e-05,75882157.80759028
7300,4.65265539114774,0.20177781929164418,0.015430001022258777,1.2351371733054783e-05,76921618.92544639
7400,4.6527359310531455,0.20177785086603633,0.01538586057042679,1.2351396183940544e-05,77961079.52117275
7500,4.652816440810354,0.2017778824309337,0.015341845044482105,1.2351420628053944e-05,79000539.59506404
7600,4.652896920423417,0.20177791398631953,0.015297954111275547,1.2351445064617828e-05,80039999.14738567
7700,4.6529773698963,0.20177794553218126,0.015254187438474953,1.2351469493632194e-05,81079458.1783747
7800,4.6530577892328875,0.2017779770685059,0.0152105446945634,1.2351493915541134e-05,82118916.68824068
7900,4.653138178436977,0.20177800859528888,0.0151670255488362,1.2351518329789535e-05,83158374.67716658
8000,4.653218537512287,0.20177804011251183,0.015123629671400463,1.2351542736932508e-05,84197832.1453096
8100,4.65329886646245,0.20177807162017675,0.01508035673317154,1.235156713674801e-05,85237289.09280199
8200,4.653379165291018,0.2017781031182547,0.015037206405871362,1.2351591529236039e-05,86276745.51975182
8300,4.653459434001464,0.20177813460674568,0.0149941783620271,1.2351615914174552e-05,87316201.42624378
8400,4.6535396725971765,0.20177816608564242,0.014951272274968286,1.235164029167457e-05,88355656.81233989
8500,4.6536198810814655,0.20177819755493281,0.014908487818825922,1.2351664662180184e-05,89395111.67808022
8600,4.653700059457561,0.20177822901459894,0.014865824668529481,1.2351689024692192e-05,90434566.02348362
