Timestep (s),Sum Voltage (V),Carry Out Voltage (V),Sum Error Rate (Dimless),Carry Out Error Rate (Dimless),Energy Dissipation (J)
0,0.30277765146598423,4.722391798241325,1.0,1.0,918065.8335960838
100,0.30271552647088623,4.722465653732244,1.0,1.0,1854116.5001260503
200,0.3026542213504289,4.722539480414919,1.0,1.0,2808480.336989557
300,0.3025937378378326,4.722613278301303,1.0,1.0,3781473.9914889587
400,0.30253407766710927,4.722687047403089,1.0,1.0,4773402.562576857
500,0.30247524257307445,4.722760787731714,1.0,1.0,5784559.777228562
600,0.3024172342913593,4.722834499298367,1.0,1.0,6815228.195463983
700,0.3023600545584218,4.722908182113995,1.0,1.0,7865679.438639924
800,0.3023037051115584,4.7229818361893114,1.0,1.0,8936174.43618977
900,0.30224818768891504,4.723055461534799,1.0,1.0,10026963.686539255
1000,0.30219350402949824,4.723129058160716,1.0,1.0,11138287.528440593
1100,0.3021396558731857,4.723202626077103,1.0,1.0,12270376.41945657
1200,0.30208664496073695,4.7232761652937825,1.0,1.0,13423451.218763418
1300,0.3020344730338037,4.723349675820368,1.0,1.0,14597723.471858485
1400,0.30198314183494,4.723423157666267,1.0,1.0,15793395.695109047
1500,0.301932653107612,4.723496610840681,1.0,1.0,17010661.658426438
1600,0.30188300859620765,4.723570035352612,1.0,1.0,18249706.664620552
1700,0.30183421004604627,4.723643431210866,1.0,1.0,19510707.824267264
1800,0.30178625920338764,4.7237167984240545,1.0,1.0,20793834.325130403
1900,0.30173915781544114,4.723790137000597,1.0,1.0,22099247.69538374
2000,0.3016929076303743,4.723863446948724,1.0,1.0,23427102.060054373
2100,0.3016475103973215,4.72393672827648,1.0,1.0,24777544.39023924
2200,0.30160296786639207,4.724009980991727,1.0,1.0,26150714.744794674
2300,0.3015592817886783,4.724083205102142,1.0,1.0,27546746.504275173
2400,0.3015164539162633,4.7241564006152235,1.0,1.0,28965766.597018406
2500,0.3014744860022284,4.724229567538292,1.0,1.0,30407895.717326965
2600,0.30143337980066043,4.724302705878493,1.0,1.0,31873248.535773102
2700,0.3013931370666585,4.724375815642795,1.0,1.0,33361933.901688214
2800,0.30135375955634086,4.7244488968379965,1.0,1.0,34874055.03796395
2900,0.30131524902685125,4.724521949470722,1.0,1.0,36409709.728299804
3000,0.3012776072363648,4.724594973547428,1.0,1.0,37968990.49707945
3100,0.3012408359440941,4.724667969074403,1.0,1.0,39551984.78206822
3200,0.30120493691029454,4.724740936057769,1.0,1.0,41158775.100137405
3300,0.30116991189626935,4.7248138745034804,1.0,1.0,42789439.20624271
3400,0.3011357626643749,4.724886784417329,1.0,1.0,44444050.24587986
3500,0.3011024909780247,4.724959665804945,1.0,1.0,46122676.90125524
3600,0.30107009860169404,4.725032518671793,1.0,1.0,47825383.531401515
3700,0.30103858730092364,4.725105343023181,1.0,1.0,49552230.30647282
3800,0.30100795884232323,4.725178138864255,1.0,1.0,51303273.3364556
3900,0.30097821499357474,4.725250906200004,1.0,1.0,53078564.79452329
4000,0.3009493575234351,4.725323645035259,1.0,1.0,54878153.035257086
4100,0.3009213882017388,4.725396355374696,1.0,1.0,56702082.70795358
