Timestep (s),Sum Voltage (V),Carry Out Voltage (V),Sum Error Rate (Dimless),Carry Out Error Rate (Dimless),Energy Dissipation (J)
0,0.21092286347027903,4.884364134865089,1.0,2.7286311987673173e-08,1008277.4511238984
100,0.2109211981255278,4.8843721032679435,1.0,2.7269070335123047e-08,2016566.3259377175
200,0.2109195332568213,4.884380069055503,1.0,2.725184489182908e-08,3024867.771533453
300,0.21091786886402208,4.884388032228642,1.0,2.7234635657791273e-08,4033182.931748684
400,0.21091620494699276,4.884395992788239,1.0,2.721744241096502e-08,5041512.94722481
500,0.21091454150559663,4.884403950735167,1.0,2.720026548441723e-08,6049858.955464812
600,0.2109128785396962,4.884411906070301,1.0,2.7183104656103296e-08,7058222.090890534
700,0.21091121604915425,4.884419858794515,1.0,2.7165960148067825e-08,8066603.484899413
800,0.2109095540338339,4.884427808908684,1.0,2.7148831405199303e-08,9075004.265920756
900,0.21090789249359806,4.884435756413679,1.0,2.713171887158694e-08,10083425.559471529
1000,0.2109062314283094,4.884443701310374,1.0,2.711462265825304e-08,11091868.48821166
1100,0.21090457083783148,4.8844516435996415,1.0,2.7097542099063787e-08,12100334.171998857
1200,0.21090291072202696,4.884459583282353,1.0,2.7080477749130694e-08,13108823.727943
1300,0.21090125108075924,4.884467520359379,1.0,2.7063429275386852e-08,14117338.270460015
1400,0.21089959191389115,4.884475454831589,1.0,2.7046397121921473e-08,15125878.911325367
1500,0.2108979332212865,4.884483386699856,1.0,2.702938062260074e-08,16134446.759727014
1600,0.2108962750028078,4.884491315965047,1.0,2.7012380332536168e-08,17143042.922318008
1700,0.21089461725831868,4.884499242628031,1.0,2.6995395918660847e-08,18151668.503268577
1800,0.2108929599876825,4.884507166689678,1.0,2.6978427269952476e-08,19160324.60431784
1900,0.21089130319076274,4.884515088150856,1.0,2.6961474497433358e-08,20169012.324825045
2000,0.21088964686742284,4.884523007012431,1.0,2.6944537712125793e-08,21177732.761820436
2100,0.21088799101752637,4.884530923275272,1.0,2.692761669198518e-08,22186487.01005564
2200,0.21088633564093676,4.884538836940244,1.0,2.6910711881100724e-08,23195276.162053686
