Timestep (s),Sum Voltage (V),Carry Out Voltage (V),Sum Error Rate (Dimless),Carry Out Error Rate (Dimless),Energy Dissipation (J)
0,0.30277773769792715,4.722391900201743,1.0,1.0,918079.1385080507
100,0.30271561248533213,4.722465755656647,1.0,1.0,1854143.1055335705
200,0.3026543071478136,4.72253958230332,1.0,1.0,2808520.238477831
300,0.3025938234185916,4.722613380153716,1.0,1.0,3781527.1846448183
400,0.3025341630316778,4.722687149219526,1.0,1.0,4773469.042988748
500,0.3024753277218875,4.722760889512189,1.0,1.0,5784639.540486555
600,0.30241731922485154,4.722834601042894,1.0,1.0,6815321.237159756
700,0.3023601392770276,4.722908283822588,1.0,1.0,7865785.754366785
800,0.3023037896157118,4.7229819378619835,1.0,1.0,8936294.021542639
900,0.30224827197904985,4.723055563171563,1.0,1.0,10027096.537114665
1000,0.3021935881060479,4.723129159761586,1.0,1.0,11138433.639836688
1100,0.30213973973658337,4.723202727642092,1.0,1.0,12270535.787273102
1200,0.30208672861141556,4.7232762668229045,1.0,1.0,13423623.838601757
1300,0.3020345564721959,4.723349777313636,1.0,1.0,14597909.33932161
1400,0.301983225061478,4.723423259123694,1.0,1.0,15793594.80580155
1500,0.30193273612272775,4.723496712262281,1.0,1.0,17010874.007954504
1600,0.3018830914003328,4.723570136738399,1.0,1.0,18249932.24859199
1700,0.30183429263961226,4.723643532560853,1.0,1.0,19510946.638291482
1800,0.3017863415868256,4.723716899738255,1.0,1.0,20794086.364818413
1900,0.30173923998918184,4.723790238279024,1.0,1.0,22099512.956348147
2000,0.3016929895948482,4.7238635481913915,1.0,1.0,23427380.537909396
2100,0.3016475921529587,4.723936829483402,1.0,1.0,24777836.080600686
2200,0.3016030494136224,4.724010082162915,1.0,1.0,26151019.643279962
2300,0.30155936312793136,4.724083306237611,1.0,1.0,27547064.606503323
2400,0.3015165350479683,4.724156501714987,1.0,1.0,28966097.89861002
2500,0.3014745669268143,4.724229668602363,1.0,1.0,30408240.213904247
2600,0.30143346051855574,4.724302806906884,1.0,1.0,31873606.22295985
2700,0.3013932175782916,4.724375916635521,1.0,1.0,33362304.775109824
2800,0.3013538398621397,4.724448997795069,1.0,1.0,34874439.0932474
2900,0.3013153291272435,4.724522050392156,1.0,1.0,36410106.961073674
3000,0.3012776871317778,4.724595074433236,1.0,1.0,37969400.9029739
3100,0.301240915634955,4.7246680699246,1.0,1.0,39552408.356715016
3200,0.3012050163970299,4.724741036872366,1.0,1.0,41159211.83916988
3300,0.3011699911793057,4.724813975282492,1.0,1.0,42789889.1052958
3400,0.30113584174413827,4.724886885160769,1.0,1.0,44444513.30059006
3500,0.3011025698549408,4.724959766512826,1.0,1.0,46123153.10726066
3600,0.30107017727618834,4.7250326193441285,1.0,1.0,47825872.884341836
3700,0.30103866577342125,4.725105443659984,1.0,1.0,49552732.80198931
3800,0.30100803711324897,4.72517823946554,1.0,1.0,51303788.9701911
3900,0.3009782930633531,4.7252510067657845,1.0,1.0,53079093.562122226
4000,0.3009494353924903,4.725323745565548,1.0,1.0,54878694.932365455
4100,0.3009214658704946,4.7253964558695065,1.0,1.0,56702637.73021896
4200,0.3008943862682796,4.725469137682179,1.0,1.0,58550963.00830817
4300,0.30086819835783996,4.725541791007931,1.0,1.0,60423708.32670465
4400,0.300842903912253,4.725614415850974,1.0,1.0,62320907.852749735
4500,0.30081850470567917,4.72568701221537,1.0,1.0,64242592.456789106
4600,0.3007950025133628,4.7257595801050245,1.0,1.0,66188789.80398914
4700,0.3007723991116318,4.725832119523696,1.0,1.0,68159524.44242238
4800,0.3007506962778976,4.725904630474994,1.0,1.0,70154817.88759494
4900,0.300729895790654,4.725977112962376,1.0,1.0,72174688.70357944
5000,0.30070999942947596,4.726049566989152,1.0,1.0,74219152.5809097
5100,0.3006910089750177,4.726121992558488,1.0,1.0,76288222.41138673
5200,0.3006729262090105,4.7261943896734,1.0,1.0,78381908.35994604
5300,0.30065575291425956,4.72626675833676,1.0,1.0,80500217.93371968
5400,0.3006394908746412,4.726339098551296,1.0,1.0,82643156.04842429
5500,0.3006241418750987,4.7264114103195904,1.0,1.0,84810725.09220348
5600,0.3006097077016378,4.726483693644083,1.0,1.0,87002924.98704006
5700,0.3005961901413219,4.7265559485270705,1.0,1.0,89219753.24785583
5800,0.30058359098226634,4.726628174970709,1.0,1.0,91461205.03940178
5900,0.30057191201363254,4.726700372977013,1.0,1.0,93727273.23105194
6000,0.300561155025621,4.726772542547857,1.0,1.0,96017948.44958454
6100,0.3005513218094639,4.726844683684975,1.0,1.0,98333219.13005869
6200,0.30054241415741745,4.726916796389963,1.0,1.0,100673071.56486301
6300,0.3005344338627528,4.726988880664279,1.0,1.0,103037489.95103134
6400,0.30052738271974655,4.727060936509242,1.0,1.0,105426456.43589556
6500,0.3005212625236712,4.727132963926037,1.0,1.0,107839951.16116124
6600,0.30051607507078376,4.72720496291571,1.0,1.0,110277952.30547158
6700,0.30051182215831473,4.727276933479174,1.0,1.0,112740436.12553208
6800,0.30050850558445513,4.7273488756172055,1.0,1.0,115227376.99586438
6900,0.30050612714834396,4.727420789330448,1.0,1.0,117738747.44724603
7000,0.30050468865005364,4.727492674619411,1.0,1.0,120274518.20389658
7100,0.3005041918905756,4.727564531484472,1.0,1.0,122834658.21947269
7200,0.3005046386718043,4.727636359925874,1.0,1.0,125419134.71191606
7300,0.3005060307965209,4.727708159943733,1.0,1.0,128027913.19721535
7400,0.3005083700683752,4.72777993153803,1.0,1.0,130660957.52212219
7500,0.30051165829186766,4.727851674708617,1.0,1.0,133318229.89587465
7600,0.30051589727232925,4.727923389455219,1.0,1.0,135999690.92096412
7700,0.3005210888159017,4.727995075777428,1.0,1.0,138705299.6229981
7800,0.30052723472951504,4.72806673367471,1.0,1.0,141435013.47968408
7900,0.30053433682086506,4.728138363146405,1.0,1.0,144188788.4489917
8000,0.30054514722075193,4.728209964191722,1.0,1.0,146966578.9960221
8100,0.3005605181529238,4.728281536809746,1.0,1.0,149768338.1204282
8200,0.3005804313626293,4.728353080999436,1.0,1.0,152594017.38209876
8300,0.30060486879053805,4.728424596759625,1.0,1.0,155443566.92618027
8400,0.30063381257081534,4.728496084089023,1.0,1.0,158316935.5075779
8500,0.30066724502921566,4.728567542986213,1.0,1.0,161214070.5148178
8600,0.30070514868119746,4.728638973449659,1.0,1.0,164134917.99329528
8700,0.3007475062300584,4.728710375477698,1.0,1.0,167079422.66793135
8800,0.3007943005650897,4.728781749068547,1.0,1.0,170047527.96527517
8900,0.30084551475975124,4.728853094220301,1.0,1.0,173039176.0350597
9000,0.30090113206986535,4.728924410930933,1.0,1.0,176054307.77124113
9100,0.30096113593183066,4.728995699198297,1.0,1.0,179092862.83253986
9200,0.3010255099608549,4.729066959020126,1.0,1.0,182154779.66251025
9300,0.30109423794920603,4.729138190394034,1.0,1.0,185239995.50914815
9400,0.3011673038644822,4.729209393317516,1.0,1.0,188348446.44406313
9500,0.30124469184790076,4.72928056778795,1.0,1.0,191480067.3812282
9600,0.3013263862126042,4.729351713802595,1.0,1.0,194634792.09532747
9700,0.3014123714419849,4.729422831358593,1.0,1.0,197812553.23970836
9800,0.3015026321880275,4.7294939204529705,1.0,1.0,201013282.3639736
9900,0.3015971532696681,4.729564981082637,1.0,1.0,204236909.93119767
10000,0.30169591967117165,4.729636013244388,1.0,1.0,207483365.334817
10100,0.30179891654052576,4.729707016934902,1.0,1.0,210752576.91517544
10200,0.3019061291878516,4.729777992150745,1.0,1.0,214044471.97575805
10300,0.3020175430838312,4.729848938888369,1.0,1.0,217358976.7991174
10400,0.3021331438581518,4.729919857144114,1.0,1.0,220696016.6625023
10500,0.30225291729796555,4.729990746914203,1.0,1.0,224055515.85320544
10600,0.30237684934636605,4.730061608194752,1.0,1.0,227437397.6836371
10700,0.30250492610088026,4.730132440981764,1.0,1.0,230841584.506138
10800,0.30263713381197627,4.730203245271129,1.0,1.0,234267997.7275382
10900,0.30277345888158663,4.730274021058628,1.0,1.0,237716557.82347134
11000,0.3029138878616466,4.730344768339933,1.0,1.0,241187184.3524538
11100,0.3030584074526477,4.730415487110604,1.0,1.0,244679795.96973622
11200,0.30320700450220667,4.730486177366095,1.0,1.0,248194310.4409406
11300,0.3033596660036479,4.73055683910175,1.0,1.0,251730644.6554855
11400,0.30351637909460183,4.730627472312804,1.0,1.0,255288714.63980463
11500,0.303677131055617,4.730698076994388,1.0,1.0,258868435.57037356
11600,0.3038419093087861,4.7307686531415225,1.0,1.0,262469721.78654778
