Timestep (s),Sum Voltage (V),Carry Out Voltage (V),Sum Error Rate (Dimless),Carry Out Error Rate (Dimless),Energy Dissipation (J)
0,4.876587997434447,0.20170083829316093,1.0,1.0,1037647.7379260986
100,4.87659234191105,0.201700829996663,1.0,1.0,2075297.9034752515
200,4.8765966851850475,0.20170082178525367,1.0,1.0,3112951.64662288
300,4.876601027256765,0.20170081365958914,1.0,1.0,4150610.114084566
400,4.876605368126526,0.20170080562237613,1.0,1.0,5188274.449374251
500,4.876609707794658,0.20170079767631482,1.0,1.0,6225945.792861977
600,4.876614046261483,0.20170078982357192,1.0,1.0,7263625.281831053
700,4.876618383527325,0.20170078206875972,1.0,1.0,8301314.050534818
800,4.8766227195925085,0.20170077441459838,1.0,1.0,9339013.230252841
900,4.876627054457356,0.20170076686581329,1.0,1.0,10376723.949346635
1000,4.876631388122189,0.2017007594268353,1.0,1.0,11414447.333314974
1100,4.8766357205873305,0.20170075210347793,1.0,1.0,12452184.50484863
1200,4.8766400518531,0.20170074490120124,1.0,1.0,13489936.583884731
1300,4.876644381919818,0.2017007378262924,1.0,1.0,14527704.687660601
1400,4.876648710787807,0.20170073088457208,1.0,1.0,15565489.930767179
1500,4.876653038457384,0.2017007240836454,1.0,1.0,16603293.425201982
1600,4.876657364928868,0.20170071743052262,1.0,1.0,17641116.280421603
1700,4.876661690202579,0.20170071093326922,1.0,1.0,18678959.603393804
1800,4.8766660142788325,0.20170070459955766,1.0,1.0,19716824.498649158
1900,4.876670337157947,0.20170069843849683,1.0,1.0,20754712.068332266
2000,4.876674658840238,0.2017006924586629,1.0,1.0,21792623.41225254
2100,4.876678979326022,0.20170068667046037,1.0,1.0,22830559.62793461
2200,4.876683298615614,0.20170068108331174,1.0,1.0,23868521.81066826
2300,4.876687616709328,0.20170067570761796,1.0,1.0,24906511.053558018
2400,4.876691933607478,0.20170067055369867,1.0,1.0,25944528.44757229
2500,4.876696249310377,0.20170066563258335,1.0,1.0,26982575.081592154
2600,4.876700563818337,0.20170066095647213,1.0,1.0,28020652.042459697
2700,4.8767048771316714,0.20170065653706584,1.0,1.0,29058760.41502603
2800,4.876709189250691,0.2017006523865843,1.0,1.0,30096901.282198876
2900,4.876713500175704,0.20170064851833253,1.0,1.0,31135075.724989813
3000,4.8767178099070225,0.20170064494460327,1.0,1.0,32173284.822561104
3100,4.876722118444954,0.2017006416795181,1.0,1.0,33211529.652272206
3200,4.8767264257898075,0.20170063873686803,1.0,1.0,34249811.289725885
3300,4.8767307319418896,0.20170063613072364,1.0,1.0,35288130.80881398
