Timestep (s),Sum Voltage (V),Carry Out Voltage (V),Sum Error Rate (Dimless),Carry Out Error Rate (Dimless),Energy Dissipation (J)
0,4.844730784421715,0.23618179858046556,1.0,1.0,866223.1749700838
100,4.844753604727099,0.2361686362084302,1.0,1.0,1732494.8420869182
200,4.84477641749224,0.23615547955586488,1.0,1.0,2598814.993039239
300,4.844799222719802,0.23614232861956833,1.0,1.0,3465183.6195071395
400,4.844822020412446,0.23612918339634278,1.0,1.0,4331600.713162109
500,4.844844810572834,0.23611604388299398,1.0,1.0,5198066.265463887
600,4.8448675932036265,0.23610291007633102,1.0,1.0,6064580.267941169
700,4.8448903683074835,0.2360897819731665,1.0,1.0,6931142.712239302
800,4.8449131358870625,0.2360766595703163,1.0,1.0,7797753.589995392
900,4.844935895945021,0.23606354286459988,1.0,1.0,8664412.892838422
1000,4.844958648484014,0.23605043185284016,1.0,1.0,9531120.612389332
1100,4.844981393506697,0.23603732653186327,1.0,1.0,10397876.740261128
1200,4.845004131015723,0.23602422689849883,1.0,1.0,11264681.26805899
1300,4.845026861013745,0.23601113294957993,1.0,1.0,12131534.187380362
1400,4.845049583503413,0.23599804468194274,1.0,1.0,12998435.489815066
1500,4.845072298487378,0.23598496209242711,1.0,1.0,13865385.16694538
1600,4.845095005968288,0.23597188517787604,1.0,1.0,14732383.210346153
1700,4.84511770594879,0.23595881393513593,1.0,1.0,15599429.611584898
1800,4.845140398431531,0.23594574836105658,1.0,1.0,16466524.362221867
1900,4.845163083419156,0.23593268845249124,1.0,1.0,17333667.45381019
2000,4.845185760914308,0.2359196342062961,1.0,1.0,18200858.877895936
2100,4.84520843091963,0.23590658561933098,1.0,1.0,19068098.626018226
2200,4.8452310934377625,0.23589354268845875,1.0,1.0,19935386.68970931
2300,4.845253748471345,0.23588050541054587,1.0,1.0,20802723.060494676
2400,4.845276396023016,0.23586747378246178,1.0,1.0,21670107.729893137
2500,4.845299036095413,0.2358544478010795,1.0,1.0,22537540.689416926
2600,4.845321668691171,0.23584142746327508,1.0,1.0,23405021.930571787
2700,4.845344293812925,0.2358284127659279,1.0,1.0,24272551.444857057
2800,4.845366911463308,0.23581540370592066,1.0,1.0,25140129.22376577
2900,4.845389521644951,0.23580240028013913,1.0,1.0,26007755.258784752
3000,4.845412124360485,0.23578940248547245,1.0,1.0,26875429.541394684
3100,4.8454347196125385,0.235776410318813,1.0,1.0,27743152.063070215
3200,4.845457307403739,0.2357634237770563,1.0,1.0,28610922.815280035
3300,4.845479887736712,0.23575044285710114,1.0,1.0,29478741.78948699
3400,4.845502460614083,0.23573746755584937,1.0,1.0,30346608.97714813
3500,4.845525026038474,0.23572449787020627,1.0,1.0,31214524.369714826
3600,4.8455475840125075,0.2357115337970801,1.0,1.0,32082487.958632845
3700,4.845570134538804,0.2356985753333824,1.0,1.0,32950499.73534243
3800,4.845592677619981,0.23568562247602776,1.0,1.0,33818559.6912784
3900,4.845615213258658,0.23567267522193402,1.0,1.0,34686667.81787022
4000,4.845637741457449,0.23565973356802228,1.0,1.0,35554824.10654211
4100,4.84566026221897,0.2356467975112165,1.0,1.0,36423028.54871309
4200,4.845682775545832,0.23563386704844402,1.0,1.0,37291281.135797076
4300,4.845705281440647,0.23562094217663515,1.0,1.0,38159581.859202996
4400,4.845727779906025,0.2356080228927234,1.0,1.0,39027930.71033483
4500,4.845750270944574,0.23559510919364532,1.0,1.0,39896327.68059171
4600,4.845772754558901,0.23558220107634062,1.0,1.0,40764772.761368
4700,4.845795230751611,0.23556929853775216,1.0,1.0,41633265.944053374
4800,4.845817699525307,0.23555640157482577,1.0,1.0,42501807.22003291
4900,4.8458401608825925,0.23554351018451045,1.0,1.0,43370396.58068713
5000,4.845862614826067,0.23553062436375827,1.0,1.0,44239034.01739212
5100,4.845885061358329,0.23551774410952414,1.0,1.0,45107719.521519616
5200,4.845907500481976,0.23550486941876633,1.0,1.0,45976453.084437035
