Timestep (s),Sum Voltage (V),Carry Out Voltage (V),Sum Error Rate (Dimless),Carry Out Error Rate (Dimless),Energy Dissipation (J)
0,0.30277759648764885,4.722391900222389,1.0,1.0,918079.1413067626
100,0.3027154715866327,4.722465755677286,1.0,1.0,1854143.1111301174
200,0.3026541665601387,4.72253958232395,1.0,1.0,2808520.2468713475
300,0.3025936831413874,4.722613380174338,1.0,1.0,3781527.1958344304
400,0.3025340230643908,4.722687149240142,1.0,1.0,4773469.056973582
500,0.3024751880639647,4.722760889532798,1.0,1.0,5784639.557265742
600,0.3024171798757402,4.722834601063495,1.0,1.0,6815321.256732422
700,0.30236000023617554,4.722908283843181,1.0,1.0,7865785.776732057
800,0.3023036508825672,4.72298193788257,1.0,1.0,8936294.046699649
900,0.3022481335530614,4.723055563192142,1.0,1.0,10027096.565062534
1000,0.30219344998666464,4.723129159782158,1.0,1.0,11138433.67057455
1100,0.30213960192325484,4.723202727662657,1.0,1.0,12270535.820800088
1200,0.30208659110359165,4.723276266843462,1.0,1.0,13423623.874917004
1300,0.3020344192693269,4.723349777334187,1.0,1.0,14597909.37842424
1400,0.3019830881630148,4.723423259144238,1.0,1.0,15793594.847690692
1500,0.3019325995281215,4.7234967122828175,1.0,1.0,17010874.05262929
1600,0.30188295510903523,4.723570136758928,1.0,1.0,18249932.296051543
1700,0.30183415665107544,4.7236435325813755,1.0,1.0,19510946.688534934
1800,0.30178620590050204,4.72371689975877,1.0,1.0,20794086.417844895
1900,0.3017391046045245,4.723790238299532,1.0,1.0,22099513.01215679
2000,0.30169285451131056,4.7238635482118925,1.0,1.0,23427380.59649933
2100,0.30164745736999465,4.723936829503896,1.0,1.0,24777836.14197105
2200,0.30160291493068625,4.724010082183402,1.0,1.0,26151019.707429886
2300,0.30155922894447784,4.72408330625809,1.0,1.0,27547064.67343193
2400,0.30151640116345263,4.724156501735458,1.0,1.0,28966097.968316443
2500,0.3014744333406921,4.724229668622828,1.0,1.0,30408240.286387615
2600,0.30143332723028327,4.724302806927342,1.0,1.0,31873606.2982193
2700,0.30139308458732533,4.724375916655971,1.0,1.0,33362304.85314449
2800,0.3013537071679367,4.724448997815513,1.0,1.0,34874439.1740564
2900,0.3013151967292612,4.724522050412592,1.0,1.0,36410107.04465615
3000,0.30127755502947423,4.724595074453665,1.0,1.0,37969400.98932899
3100,0.30124078382778846,4.724668069945022,1.0,1.0,39552408.44584185
3200,0.30120488488445935,4.724741036892781,1.0,1.0,41159211.931067586
3300,0.3011698599607904,4.7248139753029,1.0,1.0,42789889.19996351
3400,0.30113571081913804,4.72488688518117,1.0,1.0,44444513.39802691
3500,0.30110243922291596,4.724959766533219,1.0,1.0,46123153.20746579
3600,0.30107004693659956,4.725032619364515,1.0,1.0,47825872.98731437
3700,0.30103853572572975,4.725105443680364,1.0,1.0,49552732.90772839
3800,0.30100790735691635,4.7251782394859125,1.0,1.0,51303789.078695856
3900,0.3009781635978415,4.7252510067861495,1.0,1.0,53079093.673391804
4000,0.30094930621726235,4.725323745585906,1.0,1.0,54878695.04639898
4100,0.30092133698501333,4.725396455889857,1.0,1.0,56702637.84701557
4200,0.3008942576720086,4.725469137702523,1.0,1.0,58550963.127867
4300,0.30086807005024335,4.7255417910282675,1.0,1.0,60423708.449024834
4400,0.3008427758927952,4.725614415871304,1.0,1.0,62320907.9778304
4500,0.30081837697382513,4.725687012235692,1.0,1.0,64242592.58462941
4600,0.30079487506857794,4.72575958012534,1.0,1.0,66188789.93458821
4700,0.3007722719533821,4.7258321195440045,1.0,1.0,68159524.57577935
4800,0.3007505694056495,4.725904630495295,1.0,1.0,70154818.02370894
4900,0.30072976920387434,4.72597711298267,1.0,1.0,72174688.8424496
5000,0.30070987312763214,4.726049567009439,1.0,1.0,74219152.72253518
5100,0.3006908829575777,4.726121992578768,1.0,1.0,76288222.55576666
5200,0.30067280047544254,4.7261943896936724,1.0,1.0,78381908.50707956
5300,0.3006556274640326,4.726266758357026,1.0,1.0,80500218.08360592
5400,0.30063936570722466,4.726339098571555,1.0,1.0,82643156.20106238
5500,0.3006240169899623,4.726411410339842,1.0,1.0,84810725.24759257
5600,0.3006095830982519,4.726483693664327,1.0,1.0,87002925.14517927
5700,0.3005960658191573,4.726555948547308,1.0,1.0,89219753.4087443
5800,0.30058346694079435,4.726628174990939,1.0,1.0,91461205.20303866
5900,0.300571788252325,4.726700372997236,1.0,1.0,93727273.39743637
6000,0.3005610315439501,4.726772542568073,1.0,1.0,96017948.61871566
6100,0.3005511986069025,4.726844683705184,1.0,1.0,98333219.30193563
6200,0.30054229123343873,4.726916796410165,1.0,1.0,100673071.73948492
6300,0.3005343112168305,4.726988880684473,1.0,1.0,103037490.12839735
6400,0.30052726035135513,4.72706093652943,1.0,1.0,105426456.6160048
6500,0.30052114043228534,4.727132963946217,1.0,1.0,107839951.34401286
6600,0.3005159532558787,4.727204962935883,1.0,1.0,110277952.49106473
6700,0.3005117006193662,4.72727693349934,1.0,1.0,112740436.31386587
6800,0.3005083843209395,4.7273488756373645,1.0,1.0,115227377.18693797
6900,0.3005060061597379,4.7274207893505995,1.0,1.0,117738747.64105856
7000,0.3005045679358343,4.727492674639556,1.0,1.0,120274518.40044719
7100,0.30050407145022096,4.727564531504609,1.0,1.0,122834658.41876054
7200,0.30050451850479254,4.727636359946005,1.0,1.0,125419134.91394027
7300,0.3005059109023309,4.727708159963856,1.0,1.0,128027913.40197505
7400,0.3005082504464862,4.727779931558146,1.0,1.0,130660957.72961654
7500,0.3005115389417594,4.727851674728727,1.0,1.0,133318230.10610278
7600,0.3005157781934824,4.727923389475322,1.0,1.0,135999691.1339252
7700,0.3005209700077968,4.727995075797525,1.0,1.0,138705299.83869123
7800,0.3005271161916324,4.7280667336948,1.0,1.0,141435013.69810843
7900,0.3005342185526866,4.7281383631664875,1.0,1.0,144188788.67014638
8000,0.3005450292674005,4.728209964211797,1.0,1.0,146966579.21990627
8100,0.3005604005128114,4.728281536829814,1.0,1.0,149768338.347041
8200,0.30058031403417773,4.728353081019497,1.0,1.0,152594017.61143932
8300,0.30060475177218055,4.728424596779679,1.0,1.0,155443567.15824774
8400,0.30063369586099564,4.72849608410907,1.0,1.0,158316935.74237144
8500,0.3006671286263885,4.728567543006254,1.0,1.0,161214070.75233656
8600,0.30070503258382886,4.7286389734696925,1.0,1.0,164134918.2335384
8700,0.30074739043662463,4.728710375497725,1.0,1.0,167079422.91089794
8800,0.30079418507407785,4.728781749088567,1.0,1.0,170047528.21096438
8900,0.3008453995696589,4.728853094240313,1.0,1.0,173039176.2834707
9000,0.30090101717920054,4.728924410950938,1.0,1.0,176054308.02237305
