Timestep (s),Sum Voltage (V),Carry Out Voltage (V),Sum Error Rate (Dimless),Carry Out Error Rate (Dimless),Energy Dissipation (J)
0,0.00018585113844837308,12.499999820455539,1.0,-1.0236256287043943e-13,1.511573115809015e-18
50000,0.00036273584969483526,12.499999640911879,1.0,-1.021405182655144e-13,2.994162114520067e-18
100000,0.0005310883673175929,12.499999461369784,1.0,-1.0236256287043943e-13,4.4491303763231186e-18
150000,0.0006913217556585031,12.49999928182998,1.0,-1.0236256287043943e-13,5.877762516902139e-18
200000,0.0008438289493475214,12.499999102293158,1.0,-1.021405182655144e-13,7.281269528821753e-18
250000,0.0009889837463013455,12.499998922759975,1.0,-1.021405182655144e-13,8.660793557410138e-18
300000,0.0011271417566883744,12.499998743231057,1.0,-1.021405182655144e-13,1.001741233617261e-17
350000,0.0012586412747881462,12.499998563707,1.0,-1.0236256287043943e-13,1.1352143309311047e-17
400000,0.001383804172388907,12.499998384188373,1.0,-1.0236256287043943e-13,1.2665947465521796e-17
450000,0.0015029366697871674,12.499998204675716,1.0,-1.021405182655144e-13,1.3959732905491705e-17
500000,0.0016163301117267544,12.49999802516954,1.0,-1.0236256287043943e-13,1.5234358164287474e-17
550000,0.0017242617295661921,12.499997845670338,1.0,-1.0236256287043943e-13,1.6490635307268722e-17
600000,0.0018269952697511868,12.499997666178574,1.0,-1.021405182655144e-13,1.7729332816625065e-17
650000,0.0019247817116078265,12.499997486694692,1.0,-1.0236256287043943e-13,1.8951178285209505e-17
700000,0.002017859850005173,12.499997307219113,1.0,-1.0236256287043943e-13,2.015686093168555e-17
750000,0.0021064569220410156,12.49999712775224,1.0,-1.021405182655144e-13,2.1347033951085627e-17
800000,0.00219078913946506,12.499996948294452,1.0,-1.021405182655144e-13,2.2522316712665198e-17
850000,0.0022710622722073664,12.499996768846117,1.0,-1.0236256287043943e-13,2.368329681675735e-17
900000,0.002347472116231874,12.49999658940758,1.0,-1.0236256287043943e-13,2.483053202129235e-17
950000,0.002420204984234304,12.49999640997917,1.0,-1.0236256287043943e-13,2.5964552047409055e-17
1000000,0.002489438200725833,12.499996230561202,1.0,-1.021405182655144e-13,2.7085860273396195e-17
1050000,0.0025553404813322645,12.499996051153973,1.0,-1.021405182655144e-13,2.8194935324703556e-17
1100000,0.0026180724027789933,12.499995871757768,1.0,-1.0236256287043943e-13,2.9292232568750124e-17
1150000,0.0026777868008630275,12.499995692372858,1.0,-1.0236256287043943e-13,3.037818551969491e-17
1200000,0.0027346290903129287,12.499995512999499,1.0,-1.021405182655144e-13,3.1453207162473006e-17
1250000,0.0027887376867664305,12.499995333637937,1.0,-1.021405182655144e-13,3.2517691199163017e-17
1300000,0.002840244309466841,12.499995154288406,1.0,-1.021405182655144e-13,3.35720132254152e-17
1350000,0.002889274301165172,12.499994974951127,1.0,-1.0236256287043943e-13,3.4616531841471234e-17
1400000,0.0029359469932549397,12.49999479562631,1.0,-1.0236256287043943e-13,3.565158970277531e-17
1450000,0.002980375930916002,12.49999461631416,1.0,-1.021405182655144e-13,3.667751451478334e-17
1500000,0.0030226691763319854,12.499994437014864,1.0,-1.021405182655144e-13,3.76946199753948e-17
1550000,0.003062929592706421,12.499994257728606,1.0,-1.021405182655144e-13,3.8703206671109575e-17
1600000,0.003101255061703754,12.499994078455558,1.0,-1.021405182655144e-13,3.9703562928418034e-17
1650000,0.0031377387732785616,12.499993899195886,1.0,-1.021405182655144e-13,4.069596562580461e-17
1700000,0.0031724694003133183,12.499993719949746,1.0,-1.021405182655144e-13,4.168068096874121e-17
1750000,0.0032055313365698976,12.499993540717288,1.0,-1.021405182655144e-13,4.265796523135172e-17
1800000,0.003237004925458105,12.499993361498653,1.0,-1.0236256287043943e-13,4.362806546849749e-17
1850000,0.003266966626048609,12.499993182293977,1.0,-1.021405182655144e-13,4.4591220201108776e-17
1900000,0.0032954892189039514,12.49999300310339,1.0,-1.021405182655144e-13,4.554766007750647e-17
1950000,0.0033226419680702566,12.49999282392701,1.0,-1.021405182655144e-13,4.649760851464626e-17
2000000,0.0033484908016748246,12.499992644764959,1.0,-1.021405182655144e-13,4.7441282322985126e-17
2050000,0.003373098477452137,12.499992465617343,1.0,-1.021405182655144e-13,4.837889231708959e-17
2100000,0.0033965247340875184,12.49999228648427,1.0,-1.021405182655144e-13,4.931064391694001e-17
2150000,0.0034188264136697528,12.499992107365838,1.0,-1.021405182655144e-13,5.023673774388851e-17
2200000,0.003440057638275525,12.499991928262144,1.0,-1.0236256287043943e-13,5.1157370214796835e-17
2250000,0.003460269907417354,12.49999174917328,1.0,-1.021405182655144e-13,5.2072734141213424e-17
2300000,0.003479512255584335,12.49999157009933,1.0,-1.0236256287043943e-13,5.298301933765796e-17
2350000,0.0034978313518036694,12.499991391040375,1.0,-1.021405182655144e-13,5.388841324779172e-17
2400000,0.0035152716150071055,12.499991211996495,1.0,-1.0191847366058937e-13,5.478910159537799e-17
2450000,0.0035318753241916022,12.499991032967763,1.0,-1.021405182655144e-13,5.568526907206045e-17
2500000,0.0035476827281084554,12.499990853954252,1.0,-1.021405182655144e-13,5.657710007237998e-17
2550000,0.00356273212914778,12.499990674956026,1.0,-1.021405182655144e-13,5.746477949500787e-17
2600000,0.003577059998610376,12.499990495973151,1.0,-1.021405182655144e-13,5.834849362831806e-17
2650000,0.003590701042787897,12.499990317005686,1.0,-1.021405182655144e-13,5.922843114881186e-17
2700000,0.0036036883005143108,12.49999013805369,1.0,-1.021405182655144e-13,6.010478426600496e-17
2750000,0.0036160532186783447,12.499989959117217,1.0,-1.0191847366058937e-13,6.097775006187771e-17
2800000,0.00362782573711617,12.499989780196321,1.0,-1.021405182655144e-13,6.184753208698773e-17
2850000,0.0036390343403096357,12.49998960129105,1.0,-1.0191847366058937e-13,6.271434230138593e-17
2900000,0.0036497061593317786,12.49998942240145,1.0,-1.021405182655144e-13,6.357840348004294e-17
2950000,0.003659867015056323,12.499989243527567,1.0,-1.021405182655144e-13,6.443995225734914e-17
3000000,0.0036695414670632445,12.499989064669444,1.0,-1.0236256287043943e-13,6.529924305882248e-17
3050000,0.00367875292100305,12.499988885827122,1.0,-1.021405182655144e-13,6.615655329217234e-17
3100000,0.003687523639241029,12.499988707000638,1.0,-1.021405182655144e-13,6.701219035853965e-17
3150000,0.003695874827361664,12.499988528190029,1.0,-1.0236256287043943e-13,6.786650136165522e-17
3200000,0.003703826651841523,12.499988349395329,1.0,-1.021405182655144e-13,6.871962935286559e-17
3250000,0.0037113983229621512,12.499988170616572,1.0,-1.0236256287043943e-13,6.956991167930657e-17
